ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
2655,ESCUELA ESPINILLO,6.428571428571429,2008
16598,CENTRO DE COMUNIC. Y LENGUAJE VERBUM,6.427777777777778,2008
6417,ESCUELA LA MAPU,6.425,2008
6555,PILMAIQUENCO,6.42,2008
24723,KENDAL ENGLISH  SCHOOL,6.41948051948052,2008
6556,LLIHUIN,6.41875,2008
8452,ESCUELA PUERTO HARRIS,6.418181818181818,2008
6969,ESCUELA PARTICULAR N 30  EL FAROL,6.416666666666667,2008
7811,ESCUELA RURAL LOS BAJOS DE MAYELHUE,6.411111111111111,2008
5722,ESCUELA PARTICULAR PAPELUCHO,6.40921052631579,2008
3832,FABIAN DE LA FUENTE,6.409090909090909,2008
11783,COLEGIO GIORDANO BRUNO,6.405990783410138,2008
6221,SAN ROQUE,6.4,2008
8212,ESCUELA RURAL  PILPILEHUE,6.4,2008
82,ESCUELA SAN FRANCISCO DE ASIS,6.4,2008
11543,ESCUELA PARTICULAR N 15  TRIPAYANTE,6.4,2008
6553,ALTO TIRUA,6.4,2008
4861,SAN ANTONIO,6.4,2008
86,ESCUELA  SAN SANTIAGO DE BELEN,6.4,2008
7806,ESCUELA RURAL EL ESTERO RULO,6.4,2008
5167,HONOR DE NAHUELBUTA,6.4,2008
7953,ESCUELA PARTICULAR N 231  SAN ANTONIO,6.3999999999999995,2008
6009,MOLULCO,6.3999999999999995,2008
1151,ESC. BASICA VILLA SANTA ANA,6.3999999999999995,2008
8163,ESCUELA RURAL  CHULLEC,6.3999999999999995,2008
7282,ESCUELA PARTICULAR N 100  NUEVA LUMACO,6.385714285714286,2008
4075,CERRO ALTO,6.383333333333333,2008
4079,MATACO,6.38,2008
835,COLEGIO CARMELA PRAT,6.375,2008
1070,ESCUELA PUPIO,6.375,2008
10538,ESCUELA BASICA LAS MELOSAS,6.375,2008
24979,COLEGIO LOS ALERCES,6.374818049490538,2008
4130,EL RINCON,6.374509803921569,2008
22261,ESCUELA PARTICULAR  PABLO NERUDA,6.366666666666667,2008
6885,ESCUELA RURAL  ELISEO JARAMILLO PINEDA,6.366666666666667,2008
1081,ESCUELA BASICA EUSEBIO LILLO ROBLES,6.366666666666667,2008
175,ESCUELA  YALA-YALA,6.366666666666667,2008
4206,LA PURISIMA,6.361538461538462,2008
13336,ESCUELA BASICA JOSE IGNACIO ZENTENO,6.36,2008
7864,ESCUELA RURAL  SAN JORGE,6.36,2008
4042,TRANCOYAN,6.357142857142857,2008
4502,TURQUIA,6.357142857142857,2008
25006,SCUOLA ITALIANA VITTORIO MONTIGLIO,6.352298850574712,2008
12064,EL PIURE,6.3500000000000005,2008
8061,ESCUELA RURAL  PUNTA CHILEN,6.344827586206897,2008
6942,ESCUELA RURAL  EL TREBOL,6.344444444444445,2008
3095,ESC. SAN VICENTE,6.3428571428571425,2008
22227,COLEGIO AUSTRALIS,6.341935483870968,2008
40023,COLEGIO SAN ALBERTO,6.340697674418604,2008
9056,COLEGIO PEQUEÃO MOZART,6.34054054054054,2008
18094,CHRISTIAN COLLEGE,6.3382022471910116,2008
8397,TULIO BURGOS RIVERA,6.336363636363637,2008
6807,ESCUELA RURAL  PISHUINCO,6.335714285714286,2008
16713,COLEGIO SAN PABLO,6.335714285714286,2008
1030,ESCUELA GUILLERMO BARRIOS VARGAS,6.335294117647059,2008
5633,CONOCO CHICO,6.335294117647059,2008
8072,ESCUELA RURAL  LAS ANTENAS DE CARACOLES,6.333333333333333,2008
4936,PURGATORIO,6.333333333333333,2008
159,ESCUELA DE JAIÃA,6.333333333333333,2008
22650,ESCUELA PROFESORA ELIANA TRIVIÃO MARQUEZ,6.33,2008
22756,COLEGIO AUSTRAL LANCO,6.328571428571428,2008
25893,ESCUELA BASICA SAN CRISTOBAL,6.32774193548387,2008
18114,COLEGIO A-LAFKEN,6.326582278481013,2008
6638,EL MIRADOR,6.325,2008
7233,ESCUELA PARTICULAR COTRILLA CHICO,6.325,2008
788,ESCUELA DE VADO DE MORRILLOS,6.325,2008
8139,ESCUELA RURAL  CHENIAO,6.325,2008
3078,ESCUELA JUAN VERGARA,6.325,2008
7209,ESCUELA RURAL  EL MANZANO,6.322222222222222,2008
1164,COLEGIO CATOLICO PRESIDENTE MANUEL MONTT,6.321666666666667,2008
16704,COLEGIO CLEMENTINOS,6.321518987341772,2008
9051,ANDREE ENGLISH SCHOOL,6.320733944954128,2008
26311,LINCOLN INTERNATIONAL ACADEMY VALLE NORTE CHICUREO,6.316981132075472,2008
8407,ESCUELA MUNICIPAL DE PTO. SANCHEZ,6.316666666666666,2008
8322,ESCUELA RURAL  HUINAY,6.3125,2008
6703,LAS GAVIOTAS,6.3125,2008
13325,ESCUELA BASICA JOSE RAFAEL SALINAS,6.311111111111111,2008
6611,CHIVILCOYAN,6.311111111111111,2008
6020,TRACURA,6.311111111111111,2008
22668,CENTRO EDUCACIONAL AMADOR CARDENAS PAREDES,6.3076923076923075,2008
4120,LOS REMATES,6.3076923076923075,2008
3847,ARTURO PEREZ CANTO,6.300000000000001,2008
5364,ESCUELA MANCHURIA,6.300000000000001,2008
4063,VALLE LOS CASTANOS,6.3,2008
3624,ESC. LOS PEUMOS,6.3,2008
2545,ESCUELA GABRIELA MISTRAL,6.3,2008
6605,RAYEN MAHUIDA,6.3,2008
6603,RAPAHUE,6.3,2008
963,ESCUELA EL TENIENTE,6.3,2008
8132,ESCUELA RURAL  AULIN,6.3,2008
7471,ESCUELA RURAL  PAJARITOS,6.3,2008
8246,ESCUELA RURAL  NEPUE,6.3,2008
13312,ESCUELA PARTICULAR 152 CHEPICA,6.3,2008
7803,ESCUELA RURAL SAN AGUSTIN,6.294736842105263,2008
3756,QUILLAHUA,6.294444444444444,2008
3829,EL CARACOL,6.291666666666667,2008
7580,ESCUELA RURAL  PULOTRE,6.2875,2008
3242,ESC. SAN FRANCISCO DE ASIS,6.2875,2008
14823,COLEGIO ANTONIO ZANOLETTI,6.286956521739131,2008
6280,EL RINCO,6.285714285714286,2008
4466,CHOROICO,6.28125,2008
350,ESC. BAS. LIDIA MORENO,6.280705394190872,2008
840,ESCUELA BASICA OMAR ELORZA SMITH,6.279999999999999,2008
25107,MAIMONIDES SCHOOL,6.275925925925926,2008
8972,COLEGIO SAN BENITO,6.275308641975309,2008
1021,ESCUELA BASICA ZAPALLAR,6.275,2008
4092,LAS VERTIENTES,6.275,2008
87,ESCUELA  ANCOLACANE,6.275,2008
1869,ESCUELA BASICA LOS MAQUIS,6.273684210526316,2008
7852,ESCUELA RURAL  JUANITA FERNANDEZ,6.2733333333333325,2008
14683,SCUOLA ITALIANA VIÃA DEL MAR,6.273148148148148,2008
7225,ESCUELA RURAL  EDUVIGIS SCHLZ DE MOHR,6.2727272727272725,2008
6614,CINCO MANZANOS,6.271428571428571,2008
4073,MONTE OLIMPO,6.270370370370371,2008
26335,ESCUELA BASICA DUNALASTAIR VALLE NORTE,6.269354838709678,2008
1144,ESCUELA BASICA PICHICUY,6.267391304347826,2008
8240,ESCUELA RURAL  VILLA MARITIMA,6.266666666666667,2008
5641,REMOLINOS G 514,6.266666666666667,2008
10897,ESCUELA VALLE DE ILLAPATA,6.266666666666667,2008
1783,ST MARGARET S BRITISH SCHOOL FOR GIRLS,6.265113350125945,2008
14380,CAERNAFON COLLEGE,6.264835164835165,2008
485,ESCUELA YERBAS BUENAS,6.264705882352941,2008
24624,COLEGIO TABOR Y NAZARET,6.264326241134753,2008
14913,COLEGIO GALILEO,6.263636363636365,2008
24647,COLEGIO IBEROAMERICANO,6.262686567164179,2008
508,ESCUELA,6.2625,2008
13361,COLEGIO KID S WORLD SCHOOL,6.260555555555556,2008
5062,LOMAS DE ANGUILLAS,6.26,2008
4308,COLEGIO ABEL INOSTROZA GUTIERREZ,6.259386973180077,2008
13117,COLEGIO PARTICULAR SAN LORENZO,6.258742331288343,2008
6356,ESCUELA FILULAFQUEN,6.258333333333333,2008
2093,ESCUELA BASICA BUCALEMITO,6.258333333333333,2008
7066,ESCUELA RURAL ALBORADA,6.257142857142857,2008
276,ESC. BAS. TALABRE,6.257142857142857,2008
7681,ESCUELA RURAL RIO CHICO,6.2555555555555555,2008
8880,COLEGIO NIDO DE AGUILAS,6.253379549393414,2008
132,ACADEMIA IQUIQUE,6.252197149643706,2008
1791,ST PAUL`S SCHOOL,6.252020202020201,2008
7055,ESCUELA RURAL CHAUQUEN,6.25,2008
5036,RUCA RAQUI,6.25,2008
249,ESC. BAS. SAN ANDRES,6.25,2008
2815,ESC. EL CULENAR,6.25,2008
8300,ESCUELA RURAL  LOYOLA,6.25,2008
6248,ESCUELA CHADA,6.25,2008
25654,COLEGIO EVEREST,6.249251419721218,2008
8463,THE BRITISH SCHOOL,6.248448275862069,2008
15564,COLEGIO LA CRUZ,6.248251748251748,2008
8699,"ESCUELA BASICA PARTICULAR NÂ° 642 ""EL PEQUEÃO ESTUDIANTE""",6.247416413373861,2008
361,THE ANTOFAGASTA BRITISH SCHOOL,6.247311827956989,2008
25976,ESCUELA DE PARVULOS JARDIN DEL ARCOIRIS,6.247191011235955,2008
173,ESCUELA   MOQUELLA,6.246153846153846,2008
8153,ESCUELA RURAL  PROFESOR HECTOR MARIO BAH,6.246153846153846,2008
5168,VILLAS RIVAS,6.2444444444444445,2008
2854,ESC. SAN JORGE DE ROMERAL,6.244186046511628,2008
495,AGLADE MARIN VARGAS,6.24375,2008
3204,COLEGIO CONSTITUCION,6.242914979757085,2008
1153,ESCUELA BASICA G-22 EL CRUCERO,6.242857142857143,2008
9485,ESCUELA BASICA HANSEL  Y GRETEL,6.2425,2008
8276,ESCUELA RURAL PIEDRA BLANCA,6.24,2008
25669,COLEGIO HIGHLANDS,6.238516746411483,2008
1025,ESCUELA BASICA LA HIGUERILLA,6.237500000000001,2008
13320,COLEGIO TONGOY,6.237096774193549,2008
4419,BUREO,6.235,2008
4076,MINAS DEL LEUQUE,6.234375,2008
25825,SAN MIGUEL ARCÃNGEL,6.233333333333333,2008
7381,ESCUELA RURAL CHACAYAL,6.233333333333333,2008
6549,COLONIA LAS NOCHAS,6.233333333333333,2008
585,THE INTERNATIONAL SCHOOL LA SERENA,6.231261101243339,2008
7011,ESCUELA PARTICULAR NÂº48  CHIHUIO,6.2303030303030305,2008
957,ESCUELA EL CIENAGO,6.228571428571429,2008
7984,ESCUELA RURAL CARLOS FELMER,6.228571428571429,2008
17703,COLEGIO ESPÃRITU SANTO TALCAHUANO,6.2281007751937985,2008
2069,ESCUELA BASICA G-497,6.2272727272727275,2008
8873,VILLA MARÃA ACADEMY,6.227127272727272,2008
1344,ESCUELA BASICA G-214,6.2250000000000005,2008
22439,COLEGIO TERRA NOVA,6.2250000000000005,2008
783,ESCUELA BASICA DOCTOR JOSE LUIS ARRANO,6.2250000000000005,2008
1803,ESC. STA. TERESITA DE JESUS,6.2250000000000005,2008
13128,ESCUELA MOISES LOPEZ TRUJILLO,6.225,2008
8984,TREWHELA S ENGLISH SCHOOL,6.222243902439025,2008
7861,ESCUELA RURAL  EL JARDIN DE OLMOPULLI,6.222222222222222,2008
3629,ESCUELA EL SAUCE,6.216666666666666,2008
7889,ESCUELA RURAL  LOS PIQUES,6.216666666666666,2008
1062,ESCUELA BAS. PRES. FEDERICO ERRAZURIZ E,6.216666666666666,2008
7844,ESCUELA RURAL  PUPALGUIN,6.216666666666666,2008
8878,COLEGIO DEL SAGRADO CORAZÃN - APOQUINDO,6.215820642978004,2008
11035,COLEGIO AMBROSIO O HIGGINS,6.215671641791045,2008
25348, SAN JOSÃ DE CHICUREO,6.215437788018433,2008
8010,ESCUELA RURAL  CURAHUE,6.2153846153846155,2008
3369,ESC. ROBERTO MUÃOZ VALDÃS,6.2153846153846155,2008
12024,THE WESSEX SCHOOL,6.214540059347182,2008
4903,SANTA FILOMENA DE PICHACO,6.214285714285714,2008
2440,ESCUELA G 496 VALDEBENITO,6.214285714285714,2008
509,ESCUELA,6.2124999999999995,2008
12636,NIMARA,6.211627906976744,2008
8917,COLEGIO CRAIGHOUSE,6.211527777777778,2008
6425,QUILIMANZANO,6.211111111111111,2008
869,ESCUELA BASICA REBECA PONCE DE LEON V.,6.209090909090909,2008
19962,SOUTHERN OXFORD SCHOOL,6.208988764044944,2008
6239,ESCUELA FILOCO,6.207142857142857,2008
805,ESCUELA EL MAQUI,6.206666666666666,2008
3156,ESC. TAPIHUE,6.203846153846154,2008
24944,COLEGIO NUESTRA SEÃORA DEL CAMINO,6.202857142857143,2008
26155,COLEGIO PEÃALOLEN,6.2026315789473685,2008
10723,COLEGIO INTEGRAL ARTURO PRAT,6.201577287066247,2008
84,ESCUELA   LOS ALAMOS,6.2,2008
8470,ESCUELA PUNTA DELGADA,6.2,2008
7515,ESCUELA RURAL  JOSE ZAGAL ANABALON,6.2,2008
1064,ESCUELA DE EL QUELON,6.2,2008
7259,ESCUELA RURAL  COCULE,6.2,2008
868,ESCUELA AMERICA DEL SUR,6.2,2008
8026,ESCUELA RURAL  LINGUE,6.2,2008
7966,ESCUELA RURAL  LINEA SOLAR,6.2,2008
22228,ESCUELA PARTICULAR  LAS QUEMAS,6.2,2008
8328,ESCUELA RURAL  JUAN FRANCISCO MALDONADO,6.2,2008
4100,MELA,6.2,2008
6426,QUEUPUE,6.199999999999999,2008
3234,ESC. RICARDO GONZALEZ,6.199999999999999,2008
6367,LA COLONIA,6.199999999999999,2008
2097,ESC. JUDITH VARELA DE ESTURILLO,6.199999999999999,2008
3278,ESC. EL EMBOQUE,6.199999999999999,2008
8129,ESCUELA RURAL  LLIUCO MONTAÃA,6.199999999999999,2008
67,ABRAHAM LINCOLN  SCHOOL,6.199458483754513,2008
10341,THE LITTLE SCHOOL,6.199067599067599,2008
1842,COLEGIO SAN ANDRÃS,6.198516320474778,2008
5020,ANIBAL ESQUIVEL TAPIA,6.198458574181117,2008
7695,ESCUELA RURAL SALTO GRANDE,6.196296296296297,2008
15719,COLEGIO FRAY ANDRES,6.194339622641509,2008
22155,COLEGIO  CARPE DIEM,6.194214876033058,2008
4798,COLEGIO SAGRADOS CORAZONES CONCEPCIÃN,6.193607641440118,2008
10155,CHARLES SCHOOL,6.192056074766355,2008
7469,ESCUELA RURAL  SANTA ELVIRA,6.191666666666666,2008
17817,COLEGIO SUBVENCIONADO FRANCYS,6.191623036649214,2008
762,ESCUELA CALETA EL TORO,6.1899999999999995,2008
4665,COLEGIO EDWARD,6.189051094890511,2008
8996,COLEGIO SAN IGNACIO EL BOSQUE,6.187606557377049,2008
4009,PENA BLANCA,6.1875,2008
3566,ESCUELA CARLOS RODRIGUEZ URRUTIA,6.1875,2008
20194,COLEGIO MI MUNDO SCHOOL,6.1872727272727275,2008
24927,COLEGIO SAN ANSELMO,6.1869429241595,2008
3631,ESC. EMA VASQUEZ GUTIÃRREZ,6.1863636363636365,2008
6990,ESCUELA RURAL  EL LLOLLY,6.185714285714285,2008
504,ESCUELA GABRIELA MISTRAL,6.184615384615385,2008
834,ESCUELA BASICA SARGENTO CANDELARIA PEREZ,6.184615384615385,2008
1634,SEMINARIO SAN RAFAEL,6.183795013850415,2008
6402,ESCUELA PULIL,6.183333333333334,2008
8122,ESCUELA RURAL  PIDO,6.183333333333334,2008
6444,BELLAVISTA,6.183333333333334,2008
5964,SAN CAMILO,6.18235294117647,2008
20165,SUEÃOS DORADOS         CHRISTIAN COLLEGE,6.180487804878049,2008
11200,ESCUELA  BÃSICA  PADRE ALBERTO  HURTADO,6.180000000000001,2008
4891,ROA,6.18,2008
7549,ESCUELA RURAL  CHAPACO,6.18,2008
20046,COLEGIO  CLARA BRINCEFIELD,6.1772401433691755,2008
2609,ESCUELA PALMILLA DE RETO,6.176923076923076,2008
3458,MARIA IGNACIA MENA MONROY,6.17536231884058,2008
7944,ESCUELA RURAL  SANTA MONICA,6.175,2008
8138,ESCUELA RURAL  VOIGUE,6.175,2008
1171,ESCUELA BASICA G-34,6.175,2008
1119,COLEGIO SANTA MARIA,6.173691460055097,2008
1016,ESCUELA BASICA TRANQUILLA,6.172897196261682,2008
2342,ESCUELA MILLAHUE,6.172727272727273,2008
1023,ESCUELA BASICA EL TEBAL,6.172727272727273,2008
6160,CARMELITA,6.172727272727273,2008
9268,COLEGIO FLORENCE NIGHTINGALE,6.172058823529412,2008
25329,SANTA CRUZ DE CHICUREO,6.171651785714286,2008
2644,ESCUELA BASICA TANUME,6.171428571428572,2008
787,ESCUELA BASICA SOL NACIENTE DE MORRILLOS,6.171428571428572,2008
9271,THE KENT SCHOOL,6.167550702028081,2008
7178,ESCUELA RURAL  HUACAHUE,6.166666666666667,2008
7257,ESCUELA RURAL  FUTAHUENTE,6.166666666666667,2008
17903,SEBASTIAN SCHOOL,6.166037735849057,2008
8868,COLEGIO LA GIROUETTE,6.165344467640918,2008
5266,COLEGIO SAN JOSE,6.1646209386281585,2008
25914,ESCUELA BASICA SAN JORGE DE COLINA,6.164406779661017,2008
5310,ESCUELA MAPUNANCO,6.163636363636363,2008
500,ESCUELA EL TAMBO,6.163636363636363,2008
12063,THE THOMAS JEFFERSON SCHOOL,6.1634090909090915,2008
1774,SEMINARIO SAN RAFAEL,6.1633012820512825,2008
6610,SANTOS COLLIPAL,6.1625,2008
8244,ESCUELA RURAL  DIAZ LIRA,6.1625,2008
24908,COLEGIO PEDRO DE VALDIVIA - LAS CONDES,6.160419235511714,2008
12668,ESCUELA SOTOCA,6.16,2008
6368,LAS LOICAS,6.16,2008
1650,COL. PART. CONSTANCIO VIGIL,6.16,2008
5459,ESCUELA FUNDO QUINO,6.16,2008
6618,SAN MANUEL,6.159999999999999,2008
12973,COLEGIO NAUTICO SAN LUCIANO,6.158823529411765,2008
25958,ESCUELA BASICA MIRASOL DE SANTIAGO,6.1578125,2008
59,COLEGIO SAN JORGE,6.157488986784141,2008
4758,CARMELA CARVAJAL DE PRAT,6.157017543859649,2008
550,COLEGIO ALMIRANTE LATORRE,6.155555555555555,2008
15764,COLEGIO PARTSUBV ELENA GAETE,6.15505617977528,2008
7528,ESCUELA RURAL  ARTURO PEREZ CANTO,6.154545454545455,2008
25143,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA,6.154545454545454,2008
8382,ESCUELA CARLOS CONDELL,6.153846153846154,2008
11578,ESCUELA PARTICULAR N 300  YUSTE,6.153333333333333,2008
1839,COLEGIO ALEMÃN DE VALPARAÃSO,6.152670157068063,2008
3785,TRES ESQUINAS,6.151724137931034,2008
8065,ESCUELA RURAL  HUICHA,6.15,2008
22093,ESCUELA RURAL  SAN LUIS,6.15,2008
6982,ESCUELA PARTICULAR N 43  MI TIERRA,6.15,2008
11100,COLEGIO CONDORIACO,6.15,2008
4337,LA HOYADA,6.15,2008
853,ESCUELA BASICA DOMINGO FAUSTINO SARMIENT,6.15,2008
934,ESCUELA BEATRIZ VEGA VEGA,6.15,2008
891,ESCUELA RINCON DE LAS CHILCAS,6.15,2008
5060,ARMANDO WEISSE FUENTE ALBA,6.1499999999999995,2008
3516,ESC. G-415,6.1499999999999995,2008
3601,ESCUELA LA PATAGUA,6.1499999999999995,2008
776,ESCUELA SAN PEDRO DE RIO HURTADO,6.1499999999999995,2008
12087,BRITISH ROYAL SCHOOL,6.148789346246973,2008
12688,ESCUELA BASICA GOLDEN NORTH,6.147619047619047,2008
3125,ESC. VILLA COBIN,6.147368421052631,2008
8862,COLEGIO TABANCURA,6.147347585114806,2008
25724,COLEGIO ANTILHUE - LA FLORIDA,6.146778042959427,2008
4327,VOLCAN ANTUCO,6.1466666666666665,2008
820,ESCUELA SOL DEL CUYANO,6.1466666666666665,2008
25221,COLEGIO PABLO APÃSTOL,6.1461318051575935,2008
8955,SAINT GABRIEL S SCHOOL,6.145871559633028,2008
7590,ESCUELA RURAL  LIUCURA,6.145454545454545,2008
12868,COLEGIO PARTICULAR EBEN  EZER,6.144925742574258,2008
25130,LOS CEIBOS,6.144915254237288,2008
6427,QUILMER,6.142857142857143,2008
6914,ESCUELA RURAL  HUIPEL,6.142857142857143,2008
24897,COLEGIO FARMLAND SCHOOL,6.142281879194631,2008
9570,INSTITUTO MIGUEL LEON PRADO,6.1412903225806454,2008
24836,COLEGIO SAN ISIDRO,6.140948813982521,2008
7810,ESCUELA RURAL SAN ANTONIO,6.140384615384615,2008
1080,ESCUELA JOSE ANTONIO ECHAVARRIA,6.14,2008
11397,COLEGIO ADVENTISTA DE LOTA,6.139864864864865,2008
4865,MARGARITA NASEAU,6.139661016949153,2008
9246,LICEO SAN AGUSTÃN,6.139493433395872,2008
2284,COLEGIO LA PAZ,6.138709677419355,2008
5103,COLICO NORTE,6.138461538461538,2008
25180,COLEGIO RAYEN MAHUIDA MONTESSORI,6.136216216216217,2008
1117,ESCUELA LOS TOMES,6.135714285714286,2008
15576,COLEGIO ARRAYANES,6.134661354581673,2008
8877,FUNDACIÃN EDUCACIONAL COLEGIO DE LOS SAGRADOS CORAZONES DE M,6.134346504559271,2008
3053,ESC. SANTA AGUEDA,6.133333333333334,2008
7038,ESCUELA RURAL  HUILLICOIHUE,6.133333333333334,2008
4110,CAJON EL MANZANO,6.133333333333333,2008
7538,ESCUELA RURAL  MANQUEMAPU,6.133333333333333,2008
3188,ESC. RURAL RIVERA DEL MAULE,6.133333333333333,2008
6384,COLONIA BOROA SUR,6.133333333333333,2008
11968,COLEGIO CUMBRES,6.133150569380009,2008
25602,ESCUELA BASICA PABLO APOSTOL DE BUIN,6.132575757575758,2008
8953,COLEGIO HUELEN,6.1320531757754795,2008
8021,ESCUELA RURAL  PUACURA,6.130769230769231,2008
3915,EL BOSQUE,6.13,2008
8307,ESCUELA RURAL  HUEQUE,6.13,2008
20021,ESCUELA NÂº 5 LOS RISCOS,6.128571428571428,2008
981,ESCUELA BASICA CHOAPA LINDO,6.128571428571428,2008
6259,CARILAFQUEN,6.128571428571428,2008
25928,ESCUELA BASICA ALAMIRO,6.127659574468085,2008
6656,LOS GUINDOS,6.126086956521739,2008
17902,COLEGIO TERESA DE LOS ANDES,6.125352112676056,2008
3775,CAPE,6.125,2008
13300,COLEGIO ALEMAN,6.1247334754797444,2008
3764,GAONA,6.124137931034483,2008
14213,ESCUELA PRE BASICA VALLE DE NARAU,6.122727272727272,2008
14848,ESCUELA PARTICULAR ANNY SCHOOL,6.12235294117647,2008
20170,JARDÃN INFANTIL SEMBRADORES,6.121875,2008
356,ESCUELA BASICA CORAZON DE MARIA,6.121470588235295,2008
1069,ESCUELA MINA LAS VACAS,6.12,2008
13183,ESC.ESP.HOSPITALARIA  HOSPITAL SAN JOSE,6.12,2008
8055,ESCUELA RURAL  BELBEN,6.12,2008
7297,ESCUELA RURAL  SANTA ISABEL,6.12,2008
594,COLEGIO FRANCISCO DE AGUIRRE,6.12,2008
5064,FERMIN IBARRA FRITZ,6.12,2008
17900,COLEGIO METODISTA CONCEPCION,6.119346733668341,2008
4074,TAUCO,6.119047619047619,2008
1024,ESCUELA BASICA LLIMPO,6.118181818181818,2008
17641,CAÃA DULCE,6.118181818181818,2008
688,ESCUELA BASICA PAULA JARAQUEMADA,6.117241379310345,2008
7829,ESCUELA RURAL  ISLA AMORTAJADO,6.116666666666667,2008
12669,HISPANO BRITANICO IQUIQUE,6.116482582837723,2008
2907,ESC. PLAYA LINDA DE LIPIMAVIDA,6.1160000000000005,2008
5083,COLEGIO ARAUCO,6.115450643776825,2008
8923,LYCÃE ANTOINE DE SAINT-EXUPÃRY,6.115214384508991,2008
25927,COLEGIO TERRA DI BIMBI,6.114705882352942,2008
8757,FUND. EDUC. COLEGIO DE LOS SAGRADOS CORAZONES ARZ. DE STGO,6.1144385026737975,2008
9826,ESCUELA BASICA LOS CAPULLITOS,6.11437125748503,2008
7813,ESCUELA RURAL CAICAEN,6.114285714285714,2008
7056,ESCUELA RURAL BELLA VISTA,6.114285714285714,2008
