ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
5980,ESC. BASICA LLAULLAHUE,6.442857142857143,2014
7797,ESCUELA RURAL SAN RAMON,6.442857142857143,2014
5379,ESCUELA TRICAUCO,6.4423076923076925,2014
1171,ESCUELA BASICA LA FRONTERA DE ALICAHUE,6.4399999999999995,2014
24947,COLEGIO TÃCNICO PROFESIONAL PORTEZUELO,6.4375,2014
175,ESCUELA YALA YALA,6.433333333333334,2014
7689,ESCUELA RURAL PICHIQUILLAIPE,6.433333333333334,2014
11395,ESCUELA BASICA LLOICURA,6.433333333333334,2014
4342,ESCUELA ERMINDA GOMEZ DE POLIC.,6.433333333333334,2014
6009,ESC. BASICA MOLULCO,6.433333333333334,2014
4920,ESCUELA SAN NICANOR,6.433333333333334,2014
1109,ESCUELA BASICA GABRIELA MISTRAL,6.431578947368421,2014
7787,ESCUELA RURAL QUENU,6.425,2014
1101,ESCUELA BASICA JOSE MIGUEL CARRERA,6.425,2014
904,ESCUELA CAMPO LINDO,6.42,2014
7693,ESCUELA RURAL PELLINES DEL SALTO,6.418181818181818,2014
3626,ESCUELA RELOCA,6.411764705882353,2014
6526,ESCUELA BASICA EL PERAL,6.4,2014
10887,ESCUELA DE CHITITA,6.4,2014
7317,ESCUELA RURAL MAIHUE,6.4,2014
6942,ESCUELA RURAL EL TREBOL,6.4,2014
726,ESCUELA QUEBRADA SECA DE SOTAQUI,6.4,2014
5362,ESCUELA RIO BLANCO,6.4,2014
4121,ESCUELA BASICA EL SOL,6.4,2014
5557,ESCUELA VICENTE PEREZ ROSALES,6.4,2014
275,ESCUELA BASICA ANDINA,6.4,2014
2727,ESCUELA MUNICIPAL ESMERALDA,6.4,2014
5103,ESCUELA COLICO NORTE,6.4,2014
3344,ESCUELA LOS BOLDOS,6.3999999999999995,2014
4859,ESCUELA BASICA CHUPALLAR,6.3999999999999995,2014
810,ESCUELA CENTRAL HIDROELECTRICA LOS MOLLE,6.3999999999999995,2014
16776,ESCUELA BÃSICA NÂ°2415 LYCÃE ANTOINE DE SAINT EXUPÃRY,6.392537313432836,2014
8470,ESCUELA PUNTA DELGADA,6.39,2014
2594,ESCUELA BASICA  HUGO URZUA URZUA,6.3875,2014
688,ESCUELA DE CHAPILCA,6.386666666666667,2014
6807,ESCUELA RURAL PISHUINCO,6.385714285714286,2014
6614,ESC. BASICA CINCO MANZANOS,6.385714285714286,2014
4935,ESCUELA TORRE DORADA,6.383333333333333,2014
4017,ESCUELA BASICA MANUEL BAQUEDANO GONZALEZ,6.38,2014
3832,ESCUELA BASICA FABIAN DE LA FUENTE,6.378947368421053,2014
4875,ESCUELA BASICA CANCHA DE LOS MONTERO,6.375,2014
2621,ESCUELA REBECA CADIZ VALENZUELA,6.37,2014
8254,ESCUELA RURAL DETICO,6.37,2014
7153,ESCUELA RURAL ROFUCO,6.366666666666667,2014
1495,ESCUELA LA RAMAYANA,6.366666666666667,2014
4460,ESCUELA LOS PATOS,6.366666666666667,2014
996,ESCUELA PARTICULAR EL LANCO,6.366666666666667,2014
1102,ESCUELA BASICA  BALDOMERO LILLO FIGUEROA,6.366666666666667,2014
7528,ESCUELA RURAL ARTURO PEREZ CANTO,6.366666666666667,2014
31504,ESCUELA BASICA NÂ°2416 TREWHELAÂ´S SCHOOL,6.366176470588235,2014
7881,ESCUELA RURAL HUANTRUNES,6.360869565217392,2014
24979,COLEGIO LOS ALERCES,6.357978723404255,2014
6097,ESCUELA LAS VERTIENTES,6.355555555555556,2014
4860,ESCUELA BASICA VEGAS DE COLIUMO,6.353424657534247,2014
8061,ESCUELA RURAL PUNTA CHILEN,6.3500000000000005,2014
1095,ESCUELA BASICA SARGENTO ALDEA,6.3500000000000005,2014
17641,ESCUELA BASICA CANA DULCE,6.3500000000000005,2014
4907,ESCUELA GOMERO,6.35,2014
11200,ESCUELA PADRE ALBERTO HURTADO,6.35,2014
3994,ESCUELA LOS ESTANQUES,6.35,2014
8075,ESCUELA RURAL QUILAR,6.35,2014
5330,ESC.BASICA MARTA BRUNET,6.35,2014
7811,ESCUELA RURAL LOS BAJOS DE MAYELHUE,6.35,2014
24670,COLEGIO INTERNACIONAL  ALBA,6.3496124031007755,2014
16851,INSTITUTO BICENTENARIO JAVIERA CARRERA VERDUGO,6.349477351916376,2014
9051,COLEGIO ANDREE ENGLISH SCHOOL,6.344717444717445,2014
934,ESCUELA BEATRIZ VEGA VEGA,6.3428571428571425,2014
9268,ESCUELA BÃSICA NÂº520 FLORENCE NIGHTINGALE,6.341600000000001,2014
5167,ESCUELA NAHUELBUTA ALTO,6.34,2014
762,ESCUELA CALETA EL TORO,6.34,2014
2609,ESCUELA MUNICIPAL DE PALMILLA DE RETO,6.34,2014
13363,ESCUELA BASICA MUNICIPAL LA GRANJITA,6.336363636363637,2014
3828,ESCUELA BASICA LOS COIGUES,6.336363636363637,2014
6076,ESCUELA PARTICULAR CABURGUA,6.333333333333333,2014
2768,ESCUELA JOSE D. MORALES DIAZ,6.333333333333333,2014
8150,ESCUELA RURAL EL PRADO,6.333333333333333,2014
3092,ESCUELA NACIONES UNIDAS,6.333333333333333,2014
608,ESCUELA DE LOS CHOROS,6.333333333333333,2014
4074,ESCUELA BASICA TAUCO,6.33,2014
4088,ESCUELA BASICA LA ANTENA,6.328571428571428,2014
2372,ESCUELA MUNICIPAL EL SALTO,6.328571428571428,2014
361,COL. THE ANTOFAGASTA BRITISH SCHOOL,6.3272206303724925,2014
6900,ESCUELA RURAL PANGUINILAHUE,6.325,2014
3580,ESCUELA PEDERNALES,6.323809523809524,2014
7806,ESCUELA RURAL EL ESTERO RULO,6.322222222222222,2014
4688,CHARLES DE GAULLE,6.3221739130434775,2014
8033,ESCUELA RURAL LA ESTANCIA,6.32,2014
5975,ESC. BASICA FAJA 2000 HUICHAHUE,6.32,2014
2633,ESCUELA MARTA VALDES ECHEÃIQUE,6.319999999999999,2014
3616,ESCUELA JOSE JUVENAL MANCILLA,6.318181818181818,2014
8239,ESCUELA RURAL INSTITUTO CORFO-PUREO,6.316666666666666,2014
7855,ESCUELA RURAL PUELPUN,6.316666666666666,2014
185,ESCUELA BASICA PISIGA-CHOQUE,6.316666666666666,2014
8955,COLEGIO SAINT GABRIELÂ´S SCHOOL ANEXO,6.3156146179401995,2014
2535,COLEGIO MUNICIPAL LAS ALAMEDAS,6.315384615384615,2014
3161,ESCUELA PALMAS DE TOCONEY,6.314285714285715,2014
3204,COLEGIO CONSTITUCION,6.311188811188811,2014
689,ESCUELA DE VARILLAR,6.3100000000000005,2014
3631,ESCUELA EMA VASQUEZ GUTIERREZ,6.306896551724138,2014
7318,ESCUELA PARTICULAR HUEIMEN,6.300000000000001,2014
8399,ESCUELA DE PUERTO BERTRAND,6.3,2014
7681,ESCUELA RURAL RIO CHICO,6.3,2014
1876,ESCUELA BASICA LA QUEBRADA,6.3,2014
861,ESCUELA BASICA MANUEL BAQUEDANO,6.3,2014
7871,ESCUELA PARTICULAR N.211 LAS ENCINAS,6.3,2014
8300,ESCUELA RURAL LOYOLA,6.3,2014
6878,ESCUELA RURAL PAILLACO,6.3,2014
8319,ESCUELA RURAL VALLE HERMOSO,6.3,2014
3232,ESCUELA PUPILLA,6.3,2014
7755,ESCUELA RURAL SOBERANIA,6.3,2014
8193,ESCUELA RURAL COÃAB,6.3,2014
5964,ESC. BASICA SAN CAMILO,6.3,2014
3417,ESCUELA SOLANO CASTILLO TAPIA,6.3,2014
8163,ESCUELA RURAL CHULLEC,6.3,2014
1062,ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN,6.3,2014
11543,ESCUELA PARTICULAR TRIPAYANTE,6.3,2014
8055,ESCUELA RURAL BELBEN,6.3,2014
168,ESCUELA CUISAMA,6.3,2014
4906,ESCUELA SAN JOSE LA PALMA,6.29375,2014
3720,DEUTSCHE SCHULE CHILLAN,6.291755319148936,2014
20153,COLEGIO PUCÃN,6.290697674418604,2014
7945,ESCUELA RURAL EL PEUCHEN,6.29,2014
31271,COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO,6.288607594936709,2014
5036,ESCUELA RUCA RAQUI,6.2875,2014
8873,COLEGIO VILLA MARIA ACADEMY,6.287301587301588,2014
24836,COLEGIO SAN ISIDRO,6.28693009118541,2014
11113,BASICA COMUN DELIA ANDRADE DE TELLO,6.283333333333334,2014
6361,ESCUELA DE CAYCHAYEN,6.283333333333334,2014
6425,ESCUELA PARTICULAR QUILIMANZANO,6.279999999999999,2014
17692,COLEGIO GOLDEN SCHOOL,6.2768292682926825,2014
11968,COLEGIO CUMBRES,6.276036866359447,2014
8118,ESCUELA RURAL AUCHO,6.275,2014
3944,ESCUELA EL AVELLANO,6.275,2014
5297,ESCUELA BASICA EL ENCINAR,6.271428571428571,2014
2724,ESCUELA MUNICIPAL EL CARDAL,6.271428571428571,2014
8116,ESCUELA RURAL HUITE,6.2700000000000005,2014
8112,ESCUELA RURAL JUAN VICTORINO TANGOL,6.269444444444444,2014
9056,ESCUELA BASICA NÂ° 733 PEQUENO MOZART,6.26875,2014
7779,ESCUELA RURAL ESTERO HUITO,6.267857142857143,2014
1002,ESCUELA PARTICULAR EL SOCAVON,6.266666666666667,2014
26443,ESCUELA ESPECIAL RENACER,6.266666666666667,2014
3239,ESCUELA MARIA PETRONILA CASTRO G.,6.266666666666667,2014
11783,ESCUELA BASICA NÂ°1238 GIORDANO BRUNO,6.265,2014
8227,ESCUELA RURAL CHANQUIN,6.261538461538462,2014
25654,COLEGIO EVEREST,6.261128812016386,2014
14249,COLEGIO ALBAMAR,6.258305084745763,2014
4298,ESCUELA EL MANZANO,6.257142857142857,2014
4479,ESCUELA CHEQUENAL,6.257142857142857,2014
6605,ESC.BASICA RAYEN MAHUIDA,6.257142857142857,2014
15758,COLEGIO CHRISTIAN COLLEGE,6.255108359133128,2014
3808,ESCUELA LA GLORIA,6.253333333333333,2014
13302,ESCUELA PARTICULAR CERRO BLANCO,6.25,2014
1158,ESCUELA BASICA BENANCIO PEREZ,6.25,2014
4341,ESCUELA LAS ARENAS,6.25,2014
6521,ESCUELA BASICA CAMARONES,6.25,2014
24719,COLEGIO BUIN,6.248979591836735,2014
24927,COLEGIO SAN  ANSELMO,6.2484485190409025,2014
4076,ESCUELA BASICA MINAS DE LEUQUE,6.248214285714285,2014
1914,LICEO  JUAN XXIII  EL BELLOTO,6.247091412742382,2014
3212,ESCUELA ANA LUISA ESPINA RIVERO,6.246153846153846,2014
850,ESCUELA JUAN LUIS SAN FUENTES,6.245238095238095,2014
16978,COLEGIO KOPERNIKUS,6.245161290322581,2014
22210,CENTRO EDUCACIONAL SAN ANDRES,6.245110410094638,2014
8246,ESCUELA RURAL NEPUE,6.2444444444444445,2014
502,ESCUELA DE LAS MARQUESAS,6.2444444444444445,2014
8972,COLEGIO SAN BENITO,6.243219724437998,2014
2652,ESCUELA CIRUELOS,6.242857142857143,2014
2877,ESCUELA LA HIGUERILLA,6.241666666666667,2014
8344,ESCUELA RURAL LA CASCADA,6.24,2014
727,ESCUELA LA PALOMA,6.24,2014
9046,COLEGIO THE GRANGE SCHOOL,6.234647550776582,2014
2856,ESCUELA EL RADAL,6.233333333333333,2014
7095,ESCUELA RURAL MILLEUCO,6.233333333333333,2014
7756,ESCUELA RURAL CRISTO REY,6.233333333333333,2014
886,ESCUELA LA VARIOLA,6.233333333333333,2014
1244,ESCUELA SAN FRANCISCO,6.233333333333333,2014
15564,COLEGIO LA CRUZ,6.2332781456953645,2014
5114,ESCUELA TEGUALDA DE RANQUILCO,6.230769230769231,2014
22261,ESCUELA PARTICULAR PABLO NERUDA,6.23,2014
661,ESCUELA LUIS AMENABAR OSSA,6.2272727272727275,2014
25348,COLEGIO  SAN JOSE DE CHICUREO,6.227260273972602,2014
2854,ESCUELA SAN JORGE DE ROMERAL,6.225925925925925,2014
16962,ESCUELA MONTE SINAÃ,6.2250000000000005,2014
771,ESCUELA PARTICULAR EL ARRAYAN,6.225,2014
6987,ESCUELA RURAL LONCOPAN,6.225,2014
70,ESCUELA VALLE DE ESQUINA,6.222222222222222,2014
20015,ESC.PART.SAN FRANCISCO DE COIHUE,6.222222222222222,2014
15576,COLEGIO ARRAYANES,6.221071428571429,2014
24988,COLEGIO ALMENAR DEL MAIPO,6.220242214532872,2014
736,ESCUELA BASICA LOS SOSSAS,6.220000000000001,2014
6608,ESC. BASICA LA ARAUCARIA,6.22,2014
8699,ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE,6.217647058823529,2014
8923,LYCÃE ANTOINE DE SAINT-EXUPÃRY,6.217561521252796,2014
699,ESCUELA MARIA ISABEL PERALTA P.,6.216666666666666,2014
20307,COLEGIO MONTAHUE,6.216666666666666,2014
12559,COLEGIO LITTLE STARS,6.211688311688312,2014
8274,ESCUELA RURAL CANDELARIA,6.211111111111111,2014
4785,COLEGIO SANTA BERNARDITA,6.208126721763086,2014
3061,ESCUELA PUNTA DE DIAMANTE,6.208064516129032,2014
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,6.206519823788546,2014
8869,COLEGIO THE NEWLAND SCHOOL,6.206195546950629,2014
3527,ESCUELA CAMILA MATTA VIAL,6.205555555555556,2014
25329,COLEGIO SANTA CRUZ DE CHICUREO,6.202853745541023,2014
24944,COLEGIO NUESTRA SEÃORA DEL CAMINO,6.2005050505050505,2014
12087,COLEGIO BRITISH ROYAL SCHOOL,6.200493096646943,2014
3629,ESCUELA EL SAUCE,6.2,2014
984,ESCUELA BASICA TUNGA SUR,6.2,2014
3225,ESCUELA HORNILLOS,6.2,2014
5556,ESC. BASICA SAN CARLITOS,6.2,2014
1133,ESC.BASICA LAS CASAS DE HUAQUEN,6.2,2014
5981,ESCUELA PAULO ARAVENA ARAVENA,6.2,2014
3119,ESCUELA EL BOLSICO,6.2,2014
4089,ESCUELA BASICA LA ACHIRA,6.2,2014
6938,ESCUELA RURAL CHANCO,6.2,2014
889,ESCUELA BASICA PAUL HARRIS,6.2,2014
1085,ESCUELA BASICA PABLO NERUDA,6.2,2014
8484,ESCUELA PUERTO TORO,6.2,2014
3162,ESCUELA BANOS DE  TANHUAO,6.2,2014
15615,ESCUELA QUEBRADA NUEVO REINO,6.2,2014
1130,ESC. BASICA LOS HORNOS DE HUAQUEN,6.2,2014
4327,ESCUELA VOLCAN ANTUCO,6.199999999999999,2014
1068,ESCUELA PARTICULAR CULIMO,6.199999999999999,2014
3274,ESCUELA CAJON DE PEJERREY,6.199999999999999,2014
5068,ESCUELA DUIDICO,6.199999999999999,2014
7866,ESCUELA RURAL HILDA HUNQUEN,6.198473282442748,2014
9271,COLEGIO THE KENT SCHOOL,6.198179271708684,2014
24715,COLEGIO CRISTOBAL COLON DE MELIPILLA,6.196802325581395,2014
3012,COLEGIO DE LA SALLE,6.1955470737913485,2014
3458,ESCUELA MARIA IGNACIA MENA MONROY,6.193478260869565,2014
8995,COLEGIO SANTIAGO COLLEGE,6.1909090909090905,2014
26507,COLEGIO SAN FRANCISCO DE PAINE,6.190675241157556,2014
8244,ESCUELA RURAL DIAZ-LIRA,6.188888888888889,2014
1288,INSTITUTO ABDON CIFUENTES,6.188718662952646,2014
6400,ESCUELA ISLA LLICAN,6.1875,2014
5072,ESCUELA VALLE ARAUCO,6.187012987012987,2014
13171,ESCUELA DE ARTES MARTA COLVIN,6.186852589641434,2014
585,COLEGIO THE INTERNATIONAL SCHOOL,6.18578352180937,2014
3851,ESCUELA HERNÃN MERINO CORREA,6.185714285714285,2014
8038,ESCUELA RURAL SAN MIGUEL,6.185714285714285,2014
3219,ESCUELA LA ORILLA,6.185714285714285,2014
24873,COLEGIO  EPULLAY,6.184901960784314,2014
12779,COLEGIO ALTOS DEL CERRO GRANDE,6.1835443037974684,2014
5186,ESCUELA PARTICULAR VILLA HERMOSA,6.183333333333334,2014
8198,ESCUELA RURAL SAN JUAN DE LINCAY,6.183333333333334,2014
5066,ESCUELA BASICA PASO LOS TEMOS,6.180000000000001,2014
2722,ESCUELA LOS COPIHUES DEL CALVARIO,6.18,2014
7670,ESCUELA RURAL CARE - CHILE,6.18,2014
4338,ESCUELA BASICA CANICURA,6.176923076923076,2014
25055,COLEGIO INSTITUCION TERESIANA,6.176752440106477,2014
8969,COLEGIO THE ANGELÂ´S SCHOOL,6.176119402985075,2014
8200,ESCUELA RURAL SAN AGUSTIN,6.175,2014
3098,ESCUELA BASICA LA MINA,6.175,2014
5998,ESCUELA PARTICULAR LA BASTILLA,6.172727272727273,2014
9250,COLEGIO CALASANZ,6.171565934065933,2014
2093,ESCUELA BUCALEMITO,6.17,2014
25278,COLEGIO CAMPANARIO,6.168992248062015,2014
25669,COLEGIO HIGHLANDS,6.167508417508418,2014
8991,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,6.167260579064587,2014
22077,ESCUELA PARTICULAR LLAQUITO,6.166666666666667,2014
11031,SARA CRUZ ALVAYAY,6.166666666666667,2014
4037,ESCUELA MEMBRILLAR,6.166666666666667,2014
8407,ESCUELA MARIA ANTONIETA PARRA MONSALVE,6.166666666666667,2014
5932,ESCUELA PARTICULAR COLONIA MENDOZA,6.166666666666667,2014
3223,ESCUELA DOMULGO,6.166666666666667,2014
1796,COLEGIO COMPAÃIA DE MARIA,6.166581632653061,2014
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,6.165249088699879,2014
2598,ESCUELA BASICA OLGA DE GOMEZ,6.164285714285714,2014
1108,ESCUELA BASICA MARTA BRUNETT,6.1625,2014
1137,ESCUELA BASICA HORTENCIA POWELL S.,6.1625,2014
8988,COLEGIO MARIANO,6.161995249406175,2014
8996,COLEGIO SAN IGNACIO EL BOSQUE,6.1616016427104725,2014
2622,ESCUELA MUNICIPAL VALLE HERMOSO,6.161111111111111,2014
8463,COLEGIO BRITANICO THE BRITISH,6.161016949152542,2014
31130,COLEGIO PARTICULAR SUBVENCIONADO TIMONEL-CORONEL,6.160465116279069,2014
3624,ESCUELA LOS PEUMOS,6.16,2014
4917,ESCUELA SANTA SUSANA DE PICHACO,6.16,2014
1061,ESCUELA TILAMA,6.16,2014
2706,ESCUELA MUNICIPAL LO MARCHANT,6.16,2014
24314,COLEGIO CRUZ DEL SUR,6.15984555984556,2014
7168,ESCUELA RURAL LLANCACURA,6.1571428571428575,2014
1777,COLEGIO SAINT DOMINIC,6.157125603864735,2014
18220,COLEGIO NUEVA ESPERANZA,6.154137931034483,2014
6654,ESCUELA PARTICULAR ENTRE RIOS,6.152631578947369,2014
59,COLEGIO SAN JORGE,6.151859504132231,2014
16787,ESCUELA  BASICA  NÂ°198 GREENFIELD SCHOOL,6.150485436893204,2014
1045,ESCUELA PARTICULAR PUNTA NUEVA,6.15,2014
6553,ESCUELA PARTICULAR ALTO TIRUA,6.15,2014
8160,ESCUELA RURAL CULDEO,6.15,2014
1064,ESCUELA BASICA EL QUELON,6.15,2014
936,ESCUELA EL ESPINAL,6.15,2014
8139,ESCUELA RURAL CHENIAO,6.15,2014
4304,ESCUELA LOS LEONES,6.15,2014
3213,ESCUELA LA TRICHERA,6.15,2014
22292,ESCUELA PARTICULAR LA BARRA,6.15,2014
6177,ESCUELA CACIQUE AILLANIR,6.15,2014
6978,ESCUELA PARTICULAR SANTA ANA,6.15,2014
8337,ESCUELA RURAL LAS ESCALAS,6.15,2014
7220,ESCUELA RURAL LA PENA,6.15,2014
497,ESCUELA DE LA PAMPA,6.1499999999999995,2014
5064,ESCUELA FERMIN IBARRA FRITZ,6.1499999999999995,2014
949,ESCUELA EL DURAZNO DE QUILE,6.1499999999999995,2014
6556,ESCUELA PARTICULAR LLIHUIN,6.1499999999999995,2014
6024,ESCUELA PARTICULAR EL RETIRO,6.1461538461538465,2014
1781,ALLIANCE FRANCAISE DE VALPARAISO,6.145808383233533,2014
5266,COLEGIO SAN JOSE,6.145674740484429,2014
3829,ESCUELA BASICA EL CARACOL,6.145454545454545,2014
2646,ESCUELA LA AGUADA,6.1450000000000005,2014
8301,ESCUELA RURAL BUILL,6.144262295081967,2014
8862,COLEGIO TABANCURA,6.143690095846645,2014
40101,COLEGIO NUESTRA ESPERANZA,6.143567251461988,2014
7297,ESCUELA RURAL SANTA ISABEL,6.142857142857143,2014
9053,COLEGIO TERESIANO ENRIQUE DE OSSO,6.142271880819367,2014
1220,ESCUELA PARTICULAR METODISTA E.DEL NINO,6.142271293375394,2014
8906,COLEGIO SAINT GEORGE S COLLEGE,6.141872791519435,2014
14280,COLEGIO SAGRADA FAMILIA,6.141787941787942,2014
17634,COLEGIO DE LA SANTISIMA TRINIDAD,6.141438356164383,2014
3233,ESCUELA JOSE MIGUEL CARRERA,6.14,2014
1135,ESCUELA BASICA LOS MOLLES,6.14,2014
3880,ESCUELA LA MONTANA,6.14,2014
1631,"COLEGIO DE LOS SAGRADOS CORAZONES, PADRES FRANCESES",6.138768898488121,2014
3502,ADELAIDA RIQUELME MESA,6.138461538461538,2014
4193,ESCUELA BASICA LOS MOLINOS,6.1375,2014
6975,ESCUELA PARTICULAR COVADONGA,6.1375,2014
8208,ESCUELA RURAL CURACO DE VILUPULLI,6.136842105263158,2014
793,ESCUELA BASICA DE  SERON,6.136538461538462,2014
3997,ESCUELA EL CARACOL,6.136363636363637,2014
4096,ESCUELA BASICA QUILE,6.136363636363637,2014
8992,COLEGIO ALEMAN SANKT THOMAS MORUS,6.134573643410853,2014
6161,COLEGIO ALEMAN,6.134177215189873,2014
2194,INSTITUTO INGLES RANCAGUA,6.1341093117408905,2014
10723,COLEGIO PARTICULAR INTEGRAL ARTURO PRAT,6.133529411764706,2014
7287,ESCUELA PARTICULAR FRUTILLAR,6.133333333333334,2014
3240,ESCUELA GASPAR HERRERA HERRERA,6.133333333333333,2014
8293,ESCUELA RURAL NAYAHUE,6.133333333333333,2014
8270,ESCUELA RURAL PELU,6.133333333333333,2014
4079,ESCUELA BASICA MATACO,6.133333333333333,2014
902,ESCUELA BASICA EL TABACO,6.133333333333333,2014
4419,ESCUELA BASICA BUREO,6.133333333333333,2014
22072,ESCUELA RURAL ACUY,6.133333333333333,2014
4891,ESCUELA BASICA ROA,6.133333333333333,2014
6514,ESCUELA QUIRIPIO,6.133333333333333,2014
25825,ESCUELA BASICA  NÂ°1982 SAN MIGUEL ARCANGEL DE LAS CONDES,6.133239436619719,2014
587,COLEGIO SERENA,6.131365313653136,2014
1493,ESCUELA LA DORMIDA,6.130303030303031,2014
9217,COLEGIO AKROS,6.130148619957538,2014
4694,SAINT JOHNÂ´S SCHOOL,6.129324699352452,2014
7420,ESCUELA RURAL SAN PEDRO,6.128571428571428,2014
6683,ESCUELA PARTICULAR WILFREDO PASSAU,6.128571428571428,2014
1077,ESCUELA MUNICIPAL CANELA BAJA,6.127457627118644,2014
6358,ESCUELA BASICA ESTACION TOLTEN,6.127272727272728,2014
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,6.12690909090909,2014
6844,INSTITUTO ALEMAN CARLOS ANWANDTER,6.126307922272048,2014
1791,SAINT PAULÂ´S SCHOOL,6.125041736227045,2014
6941,ESCUELA RURAL EL VERGEL,6.125,2014
11154,ESCUELA BASICA EL TOTORAL,6.125,2014
5357,ESCUELA LOS PRADOS,6.125,2014
24210,ESC. PART.MADRE DE LA DIVINA PROVIDENCIA,6.125,2014
