ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
8452,ESCUELA DE PUERTO HARRIS,6.472916666666666,2017
7058,ESCUELA RURAL HUITAG,6.470588235294118,2017
4128,ESCUELA BASICA DE RELOCA,6.47,2017
1045,ESCUELA PARTICULAR PUNTA NUEVA,6.466666666666667,2017
4906,ESCUELA SAN JOSE LA PALMA,6.463636363636363,2017
8373,ESCUELA RURAL SOBERANIA RIO CISNES,6.459999999999999,2017
7945,ESCUELA RURAL EL PEUCHEN,6.459999999999999,2017
7680,ESCUELA RURAL COLONIA EL GATO,6.459999999999999,2017
1181,ESCUELA BASICA LOS ANGELES,6.459999999999999,2017
4342,ESCUELA ERMINDA GOMEZ DE POLIC.,6.455555555555556,2017
2544,COLEGIO CRUZ MARIA,6.4523809523809526,2017
7438,ESCUELA PARTICULAR N.150 SANTA ROSA,6.45,2017
911,ESCUELA LOS TRIGOS,6.45,2017
3596,ESCUELA LA CAPILLA DE PILEN ALTO,6.45,2017
8324,ESCUELA RURAL QUETEN,6.45,2017
11154,ESCUELA BASICA EL TOTORAL,6.45,2017
8328,ESCUELA RURAL JUAN FRANCISCO MALDONADO BARRï¿½A,6.449999999999999,2017
8155,ESCUELA RURAL DALLICO,6.449999999999999,2017
3564,ESCUELA HECTOR SILVESTRE PAIVA MANRIQUEZ,6.446153846153846,2017
4419,ESCUELA BASICA BUREO,6.44375,2017
3582,ESCUELA PADRE HURTADO,6.44,2017
943,ESCUELA PADRE PABLO DIEHL HARTMAN,6.433333333333334,2017
914,ESCUELA PENA BLANCA,6.433333333333334,2017
1047,ESCUELA PARTICULAR VALLE CAMISAS,6.433333333333334,2017
1062,ESC.PDTE.FEDERICO ERRAZURIZ ECHAURREN,6.433333333333334,2017
6415,ESCUELA LOS TRONCOS,6.433333333333334,2017
20311,COLEGIO HUINGANAL,6.433333333333333,2017
8273,ESCUELA RURAL COINCO ALTO,6.428571428571429,2017
752,ESCUELA VALLE HERMOSO,6.428571428571429,2017
962,ESCUELA ALGARROBO DE HORNILLOS,6.425,2017
3626,ESCUELA RELOCA,6.422222222222222,2017
8262,ESCUELA RURAL COLCAO,6.42,2017
1869,ESCUELA LOS MAQUIS,6.416666666666667,2017
6157,ESCUELA PARTICULAR VIRGEN CANDELARIA,6.416666666666667,2017
8254,ESCUELA RURAL DETICO,6.414285714285714,2017
2598,ESCUELA BASICA OLGA DE GOMEZ,6.413333333333333,2017
3204,COLEGIO CONSTITUCION,6.413166144200627,2017
271,ESCUELA BASICA CAMAR,6.4125,2017
4017,ESCUELA BASICA MANUEL BAQUEDANO GONZALEZ,6.4125,2017
8216,ESCUELA RURAL PUCATUE,6.408333333333334,2017
7214,ESCUELA RURAL MANAO,6.408333333333334,2017
2861,ESCUELA ALBERTO GIRARDI FONTANA,6.408333333333334,2017
2877,ESCUELA LA HIGUERILLA,6.407692307692307,2017
14871,COLEGIO ALIMAPU,6.403296703296704,2017
2916,ESCUELA QUIRICO SANTELICES SANTELICES,6.4,2017
87,ESCUELA ANCOLACANE,6.4,2017
6361,ESCUELA DE CAYCHAYEN,6.4,2017
5360,ESCUELA BASICA LEFUCO,6.4,2017
7811,ESCUELA RURAL LOS BAJOS DE MAYELHUE,6.4,2017
95,ESCUELA COLPITAS,6.4,2017
875,ESCUELA BASICA PEDRO LIRA RENCORET,6.4,2017
771,ESCUELA PARTICULAR EL ARRAYAN,6.4,2017
7030,ESCUELA RURAL LAS COLORADAS,6.4,2017
5850,ESC. BASICA VISTA HERMOSA,6.4,2017
8337,ESCUELA RURAL LAS ESCALAS,6.4,2017
17640,ESCUELA BASICA EL PILME,6.3999999999999995,2017
998,ESCUELA PARTICULAR ILTA,6.3999999999999995,2017
1914,LICEO  JUAN XXIII  EL BELLOTO,6.395586206896552,2017
24624,COLEGIO TABOR Y NAZARETH,6.391931385006353,2017
24979,COLEGIO LOS ALERCES,6.390920881971465,2017
4295,ESCUELA PILLANCO,6.39,2017
9051,COLEGIO ANDREE ENGLISH SCHOOL,6.38418491484185,2017
3720,DEUTSCHE SCHULE CHILLAN,6.382175925925925,2017
1288,INSTITUTO ABDON CIFUENTES,6.381635388739946,2017
3631,ESCUELA EMA VASQUEZ GUTIERREZ,6.380952380952381,2017
3945,ESCUELA LOS PUQUIOS,6.38,2017
7502,ESCUELA PARTICULAR N.181 LAS GAVIOTAS,6.38,2017
6363,ESCUELA PUCHILCO,6.38,2017
24670,COLEGIO INTERNACIONAL  ALBA,6.377159309021113,2017
4688,CHARLES DE GAULLE,6.375652173913044,2017
835,ESCUELA CARMELA PRAT,6.375,2017
22159,ESCUELA PARTICULAR EL MINERO,6.375,2017
4074,ESCUELA BASICA TAUCO,6.375,2017
7077,ESCUELA ALIHUEN,6.375,2017
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,6.37312734082397,2017
2322,ESCUELA RURAL LA VINILLA,6.368421052631579,2017
24836,COLEGIO SAN ISIDRO,6.366823161189359,2017
6017,ESCUELA MUNICIPAL CARï¿½N,6.366666666666667,2017
4517,ESCUELA MUNICIPAL CANCHILLAS,6.366666666666667,2017
906,ESCUELA LOS CANELOS,6.366666666666667,2017
1791,SAINT PAULï¿½S SCHOOL,6.3641509433962264,2017
3894,ESCUELA SANTA MARIA,6.363636363636363,2017
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,6.361516853932584,2017
3123,ESCUELA SANTA ROSA DE LAVADEROS,6.36,2017
8010,ESCUELA RURAL CURAHUE,6.36,2017
7856,ESCUELA RURAL ASTILLEROS,6.36,2017
5964,ESC. BASICA SAN CAMILO,6.36,2017
8873,COLEGIO VILLA MARIA ACADEMY,6.359015206372193,2017
8227,ESCUELA RURAL CHANQUIN,6.3578947368421055,2017
7765,ESCUELA RURAL LA PENINSULA,6.357142857142857,2017
3580,ESCUELA PEDERNALES,6.357142857142857,2017
500,ESCUELA BASICA RURAL EL TAMBO,6.3533333333333335,2017
17634,COLEGIO DE LA SANTISIMA TRINIDAD,6.352666666666667,2017
8290,ESCUELA RURAL KUME RUKA WEKETRUMAO,6.351851851851852,2017
22077,ESCUELA PARTICULAR LLAQUITO,6.35,2017
2727,ESCUELA MUNICIPAL ESMERALDA,6.35,2017
2890,ESCUELA JOSE SANTOS ALIAGA ROJAS,6.35,2017
6988,ESCUELA RURAL LONCOPAN BAJO,6.35,2017
3568,ESCUELA GUSTAVO ILUFI ILUFI,6.35,2017
688,ESCUELA DE CHAPILCA,6.347619047619048,2017
504,ESCUELA GABRIELA MISTRAL,6.345454545454545,2017
20015,ESC.PART.SAN FRANCISCO DE COIHUE,6.344444444444445,2017
8121,ESCUELA RURAL SANTA ROSA,6.344444444444445,2017
6037,ESCUELA PUENTE BASA,6.34,2017
8223,ESCUELA RURAL QUILIPULLI,6.34,2017
5415,ESCUELA BASICA EL PORVENIR,6.34,2017
2093,ESCUELA BUCALEMITO,6.34,2017
19962,SOUTHERN OXFORD SCHOOL,6.337037037037037,2017
1229,COLEGIO PARTICULAR BREGA COLLEGE,6.336776859504132,2017
25654,COLEGIO EVEREST,6.336198611852643,2017
8923,LYCï¿½E ANTOINE DE SAINT-EXUPï¿½RY,6.335054503729203,2017
6400,ESCUELA ISLA LLICAN,6.333333333333333,2017
5975,ESC. BASICA FAJA 2000 HUICHAHUE,6.333333333333333,2017
31271,COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO,6.330769230769231,2017
14280,COLEGIO SAGRADA FAMILIA,6.330639097744361,2017
7717,INSTITUTO ALEMAN DE PUERTO MONTT,6.329508196721312,2017
25348,COLEGIO  SAN JOSE DE CHICUREO,6.3292954264524095,2017
2095,ESCUELA BASICA JUANITA FERNANDEZ S.,6.328571428571428,2017
4095,ESCUELA Bï¿½SICA MONTAï¿½A DE COPIHUES G 54-A,6.327272727272727,2017
12087,COLEGIO BRITISH ROYAL SCHOOL,6.327264150943396,2017
6702,ESCUELA PARTICULAR INES DE SUAREZ,6.325714285714286,2017
4383,ESCUELA PARTICULAR AGUA SANTA,6.325,2017
13312,ESCUELA PARTICULAR CHEPICA,6.325,2017
8219,ESCUELA RURAL PINDACO,6.325,2017
1150,ESCUELA BASICA NEFTALI REYES B.,6.325,2017
1034,ESCUELA LOS CORRALES,6.323255813953488,2017
11593,ESCUELA RURAL MARIA ENRIQUETA CHIGUAY CAIPILLAN,6.322222222222222,2017
1096,ESCUELA BASICA  LOS POZOS,6.321739130434783,2017
1101,ESCUELA BASICA JOSE MIGUEL CARRERA,6.32,2017
3635,ESCUELA SANTA ROSA,6.32,2017
1129,ESCUELA ANGEL MENAY,6.32,2017
888,ESCUELA BASICA BOSQUE DE QUILLAY,6.31875,2017
3014,COLEGIO INGLES,6.318280632411067,2017
11968,COLEGIO CUMBRES,6.317935808684708,2017
5186,ESCUELA PARTICULAR VILLA HERMOSA,6.316666666666666,2017
776,ES.BAS.SAN PEDRO DE RIO HURTADO,6.316666666666666,2017
20477,COLEGIO TALCA,6.315789473684211,2017
3625,ESCUELA GABRIELA MISTRAL,6.315625,2017
4079,ESCUELA BASICA MATACO,6.314285714285715,2017
24719,COLEGIO BUIN,6.312982456140351,2017
8143,ESCUELA RURAL NAYAHUE,6.3125,2017
9003,COLEGIO THE ENGLISH INSTITUTE,6.311638954869359,2017
6566,ESCUELA PARTICULAR JAVIERA CARRERA,6.311249999999999,2017
8318,ESCUELA RURAL QUILDACO BAJO,6.311111111111111,2017
4436,ESCUELA BASICA SANTA ADRIANA,6.310526315789474,2017
22486,ESCUELA SAN FRANCISCO DE LLENEHUE,6.3100000000000005,2017
7424,ESCUELA RURAL VILLA CARACOL,6.3100000000000005,2017
7000,ESCUELA RURAL HUEINAHUE,6.3090909090909095,2017
3829,ESCUELA BASICA EL CARACOL,6.3076923076923075,2017
19996,ESCUELA NUEVA MENETUE,6.307142857142857,2017
6989,ESCUELA RURAL LOS CERRILLOS,6.30625,2017
2568,ESCUELA MUNICIPAL DE PANAMA,6.3052631578947365,2017
4061,ESCUELA BASICA AMERICA,6.305172413793104,2017
8969,COLEGIO THE ANGELï¿½S SCHOOL,6.30344827586207,2017
5557,ESCUELA VICENTE PEREZ ROSALES,6.300000000000001,2017
6804,ESCUELA RURAL LOS GUINDOS,6.300000000000001,2017
81,ESCUELA PAYACHATAS,6.3,2017
887,ESCUELA BASICA CAUPOLICAN,6.3,2017
4941,ESCUELA PODUCO BAJO,6.3,2017
6410,ESCUELA MALALHUE,6.3,2017
13336,ESCUELA BASICA JOSE IGNACIO ZENTENO,6.3,2017
88,ESCUELA ALCERRECA,6.3,2017
12064,ESCUELA BASICA EL PIURE,6.3,2017
8335,ESCUELA RURAL RIO AZUL,6.3,2017
1011,ESCUELA PARTICULAR MACUCO,6.3,2017
4304,ESCUELA LOS LEONES,6.3,2017
8322,ESCUELA RURAL HUINAY,6.3,2017
5490,ESC. BASICA COMUDE,6.3,2017
7440,ESCUELA PARTICULAR N.151 PUCOPIO,6.3,2017
5637,ESCUELA TROMEN BAJO,6.3,2017
8224,ESCUELA RURAL DICHAM,6.3,2017
8214,ESCUELA RURAL QUIAO,6.3,2017
786,ESCUELA BASICA  LA HUERTA,6.3,2017
4877,ESCUELA BASICA PONEN,6.3,2017
2716,ESCUELA MUNICIPAL SAN PEDRO DE ALCANTARA,6.298076923076923,2017
16526,COLEGIO LOS ALERCES,6.295676691729324,2017
8904,COLEGIO SANTA URSULA,6.295665634674923,2017
26335,COLEGIO DUNALASTAIR VALLE NORTE,6.295596477181745,2017
9217,COLEGIO AKROS,6.29467680608365,2017
8972,COLEGIO SAN BENITO,6.294356005788711,2017
3527,ESCUELA CAMILA MATTA VIAL,6.29375,2017
24317,COLEGIO PUERTO NATALES,6.292084432717678,2017
15564,COLEGIO LA CRUZ,6.291666666666667,2017
24944,COLEGIO NUESTRA SEï¿½ORA DEL CAMINO,6.291285403050108,2017
14379,COLEGIO INTERNACIONAL SEK DEL PACIFICO,6.290234375,2017
7852,ESCUELA RURAL JUANITA FERNANDEZ,6.29,2017
3991,ESCUELA COLTON QUILLAY,6.29,2017
7858,ESCUELA RURAL FRANCISCO HERNANDEZ NAVARRO,6.288888888888889,2017
7123,ESCUELA PARTICULAR TRELEHUENO,6.2875,2017
8099,ESCUELA RURAL COCOTUE,6.2875,2017
8869,COLEGIO THE NEWLAND SCHOOL,6.287438665358194,2017
7809,ESCUELA RURAL ISLA CHIDHUAPI,6.286666666666666,2017
9271,COLEGIO THE KENT SCHOOL,6.286033519553073,2017
6477,ESCUELA PARTICULAR PERQUINAN,6.285714285714286,2017
8467,BERNARDO DE BRUYNE,6.285714285714286,2017
7092,ESCUELA RURAL REHUEICO,6.285714285714286,2017
7868,ESCUELA RURAL LOS PINOS DEL EMPALME,6.285714285714286,2017
3932,ESCUELA MAIPO,6.283333333333334,2017
5060,ESCUELA ARMANDO WIESSE FUENTE-ALBA,6.283333333333334,2017
7279,ESCUELA PART LA AGUADA,6.283333333333333,2017
8699,ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE,6.283288409703504,2017
12636,COLEGIO NIMARA,6.282692307692308,2017
8955,COLEGIO SAINT GABRIELï¿½S SCHOOL ANEXO,6.280198019801981,2017
4935,ESCUELA TORRE DORADA,6.279999999999999,2017
3854,ESCUELA CANCHA RAYADA,6.279999999999999,2017
8397,ESCUELA TULIO BURGOS RIVERA,6.276923076923077,2017
25669,COLEGIO HIGHLANDS,6.275526742301459,2017
8294,ESCUELA RURAL AUTENI,6.275,2017
8080,ESCUELA RURAL COGOMO,6.275,2017
7871,ESCUELA PARTICULAR N.211 LAS ENCINAS,6.275,2017
7095,ESCUELA RURAL MILLEUCO,6.275,2017
168,ESCUELA CUISAMA,6.275,2017
956,ESCUELA PORTEZUELOS BLANCOS,6.275,2017
5064,ESCUELA FERMIN IBARRA FRITZ,6.275,2017
6411,ESCUELA PUYEHUE,6.275,2017
1777,COLEGIO SAINT DOMINIC,6.273333333333333,2017
8991,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,6.272600732600733,2017
5516,ESC. BASICA COYANCAHUIN,6.271428571428571,2017
3506,ESCUELA INES DE SUAREZ,6.271428571428571,2017
8326,ESCUELA RURAL SAN FRANCISCO,6.271428571428571,2017
1100,ESC.BASICA CARLOS VIAL ESPANTOSO,6.2711538461538465,2017
8862,COLEGIO TABANCURA,6.271122112211222,2017
22144,COLEGIO PUERTO VARAS,6.2710355987055015,2017
26507,COLEGIO SAN FRANCISCO DE PAINE,6.270238095238096,2017
10439,ESCUELA BASICA G-Nï¿½348,6.2700000000000005,2017
25329,COLEGIO SANTA CRUZ DE CHICUREO,6.269155844155844,2017
5633,ESCUELA CONOCO CHICO,6.2681818181818185,2017
8906,COLEGIO SAINT GEORGE S COLLEGE,6.2679732739420935,2017
8988,COLEGIO MARIANO,6.267703349282296,2017
5364,ESCUELA MANCHURIA,6.266666666666666,2017
25134,COLEGIO AMERICAN BRITISH SCHOOL,6.265886287625418,2017
26451,ESCUELA ESPECIAL FLORES DE BOLLENAR,6.265384615384615,2017
8996,COLEGIO SAN IGNACIO EL BOSQUE,6.265106951871658,2017
2642,ESCUELA COGUIL,6.2625,2017
15576,COLEGIO ARRAYANES,6.262453531598513,2017
8112,ESCUELA RURAL JUAN VICTORINO TANGOL,6.260869565217392,2017
11871,COLEGIO PEDRO DE VALDIVIA,6.260742705570292,2017
2646,ESCUELA LA AGUADA,6.260000000000001,2017
2436,ESCUELA MUNICIPAL DE SANTA EUGENIA,6.26,2017
7116,ESCUELA PARTICULAR EL PORVENIR,6.26,2017
7499,ESCUELA PARTICULAR N.178 RIO BLANCO-COIHUECO,6.26,2017
7079,ESCUELA RURAL MALCHEHUE,6.26,2017
11283,ESCUELA CARDONAL PANILONCO,6.257894736842106,2017
12024,THE WESSEX SCHOOL,6.25787610619469,2017
6161,COLEGIO ALEMAN,6.257264957264957,2017
6358,ESCUELA BASICA ESTACION TOLTEN,6.257142857142857,2017
3920,ESCUELA SAN RICAEL,6.257142857142857,2017
6075,ESCUELA PARTICULAR SAN LUIS,6.257142857142857,2017
8244,ESCUELA RURAL DIAZ-LIRA,6.257142857142857,2017
3594,ESCUELA MARIA RUIZ MARTINEZ,6.2555555555555555,2017
1157,ESCUELA BASICA LOS ALAMOS  EL SOBRANTE,6.253571428571428,2017
9250,COLEGIO CALASANZ,6.252353780313837,2017
25107,COLEGIO MAIMONIDES SCHOOL,6.251405622489959,2017
24927,COLEGIO SAN  ANSELMO,6.250746268656717,2017
16955,ESCUELA BASICA Nï¿½ 2450,6.250585480093677,2017
7816,ESCUELA RURAL SIETE COLINAS,6.25,2017
17655,ESCUELA MUNICIPAL CARRIZAL - MENIR,6.25,2017
11194,ESCUELA HUINCA,6.25,2017
7564,ESCUELA RURAL CHAHUILCO,6.25,2017
3406,ESCUELA CARLOS ZINIGA FUENTES,6.25,2017
4317,ESCUELA LOS AROMOS,6.25,2017
1005,ESCUELA PARTICULAR RINCON DE TUNGA,6.25,2017
5080,ESCUELA BASICA PEMEREHUE,6.25,2017
7435,COLEGIO ALEMAN,6.248635634028893,2017
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,6.246311970979444,2017
8293,ESCUELA RURAL NAYAHUE,6.242857142857143,2017
3092,ESCUELA NACIONES UNIDAS,6.242857142857143,2017
1055,ESCUELA LOS MAQUIS,6.241935483870968,2017
7779,ESCUELA RURAL ESTERO HUITO,6.241379310344827,2017
7565,ESCUELA RURAL SAN FLORENTINO,6.24,2017
2639,ESCUELA ALTO RAMIREZ,6.24,2017
7069,ESCUELA RURAL COZ COZ,6.24,2017
2194,INSTITUTO INGLES RANCAGUA,6.238725985844288,2017
8868,COLEGIO LA GIROUETTE,6.236743215031315,2017
22627,HAMPTON COLLEGE,6.236305732484077,2017
3433,COLEGIO CONCEPCION  DE PARRAL,6.2359918200409,2017
3876,ESCUELA HECTOR MANUEL ARIAS CORTES,6.23448275862069,2017
1404,INSTITUTO RAFAEL ARIZTIA,6.233462132921175,2017
11113,BASICA COMUN DELIA ANDRADE DE TELLO,6.233333333333333,2017
8150,ESCUELA RURAL EL PRADO,6.233333333333333,2017
7172,ESCUELA RURAL PILPILCAHUIN,6.233333333333333,2017
15615,ESCUELA QUEBRADA NUEVO REINO,6.233333333333333,2017
6425,ESCUELA PARTICULAR QUILIMANZANO,6.233333333333333,2017
490,ESCUELA PABLO NERUDA,6.230769230769231,2017
8464,COLEGIO ALEMAN,6.229553264604811,2017
8917,COLEGIO CRAIGHOUSE,6.229311433986102,2017
11776,COLEGIO THE MAYFLOWER SCHOOL,6.227029288702929,2017
7757,ESCUELA RURAL SANTA AGUEDA,6.225,2017
7528,ESCUELA RURAL ARTURO PEREZ CANTO,6.225,2017
3914,ESCUELA BERNARDINO MUNOZ GONZALEZ,6.224137931034483,2017
10877,ESCUELA EL ASIENTO,6.2239436619718305,2017
19981,COLEGIO NUEVA CONCEPCION,6.223834196891192,2017
3781,ESCUELA MILLAUQUEN,6.223529411764706,2017
3051,ESCUELA MAITENES,6.223076923076923,2017
2725,ESCUELA MUNICIPAL LO VALDIVIA,6.222222222222222,2017
273,ESCUELA BASICA SOLOR,6.221428571428571,2017
1135,ESCUELA BASICA LOS MOLLES,6.221052631578948,2017
25278,COLEGIO CAMPANARIO,6.221030042918455,2017
12036,COLEGIO PINARES,6.2209737827715355,2017
8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,6.220583190394511,2017
6140,ESCUELA PARTICULAR NUEVA LONCOTRARO,6.220000000000001,2017
1151,ESCUELA BASICA VILLA SANTA ANA,6.220000000000001,2017
5207,ESCUELA PONOTRO HENCHI AMULEI,6.220000000000001,2017
1021,ESCUELA ZAPALLAR,6.220000000000001,2017
687,ESCUELA DE HUANTA,6.220000000000001,2017
24409,COLEGIO SAN NICOLAS DE MYRA,6.21923774954628,2017
3012,COLEGIO DE LA SALLE,6.218743109151047,2017
1162,ESCUELA PARTICULAR JUAN PABLO II,6.218181818181819,2017
8902,COLEGIO CORDILLERA DE LAS CONDES,6.217214191852825,2017
5266,COLEGIO SAN JOSE,6.2165605095541405,2017
8020,ESCUELA RURAL PAUL HARRIS,6.214285714285714,2017
770,COLEGIO AMALIA ERRAZURIZ,6.213655462184874,2017
16846,COLEGIO MIS IDEAS,6.21304347826087,2017
1027,ESCUELA BASICA QUELEN BAJO,6.2125,2017
3615,ESCUELA ESCRITORA MARCELA PAZ,6.211764705882352,2017
11575,ESCUELA PARTICULAR N. 293 LUCILA GODOY ALCAYAGA,6.211111111111111,2017
20153,COLEGIO PUCï¿½N,6.210175438596491,2017
8998,COLEGIO CAMBRIDGE COLLEGE,6.208695652173914,2017
8033,ESCUELA RURAL LA ESTANCIA,6.207692307692308,2017
10723,COLEGIO PARTICULAR INTEGRAL ARTURO PRAT,6.207038123167155,2017
25143,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA,6.206997084548105,2017
24647,ESCUELA BASICA Nï¿½1436 COLEGIO IBEROAMERICANO,6.206410256410257,2017
16829,"ESCUELA DE PARVULOS Nï¿½2437,  COLEGIO ALEMï¿½N CHICUREO",6.204761904761905,2017
9,ESCUELA REPUBLICA DE ISRAEL,6.204761904761905,2017
2274,COLEGIO LA PIMPINELA,6.203333333333333,2017
13117,COLEGIO PARTICULAR   SAN LORENZO,6.202527646129542,2017
12133,COLEGIO FRANCISCO ENCINA,6.201639344262295,2017
9237,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,6.201431297709924,2017
585,COLEGIO THE INTERNATIONAL SCHOOL,6.20111821086262,2017
1065,ESCUELA BASICA EL MANZANO,6.2,2017
20144,ESCUELA PARTICULAR EL MIRADOR,6.2,2017
7465,ESCUELA RURAL TERMAS DE PUYEHUE,6.2,2017
8246,ESCUELA RURAL NEPUE,6.2,2017
3989,ESCUELA RINCONADA DE COLTON,6.2,2017
3277,ESCUELA JORGE HERRERA GUZMAN,6.2,2017
5544,ESC. BASICA SAN RAMON ALTO,6.2,2017
8038,ESCUELA RURAL SAN MIGUEL,6.2,2017
3240,ESCUELA GASPAR HERRERA HERRERA,6.2,2017
6882,ESCUELA RURAL LINGUENTO,6.2,2017
6941,ESCUELA RURAL EL VERGEL,6.2,2017
