ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
4342,ESCUELA ERMINDA GOMEZ DE POLIC.,6.63,2022
835,ESCUELA CARMELA PRAT,6.628571428571428,2022
4426,ESCUELA BASICA EL PARRON,6.627272727272728,2022
5167,ESCUELA NAHUELBUTA ALTO,6.625,2022
3583,ESCUELA MARIA GONZALEZ VERA,6.625,2022
11395,ESCUELA BASICA LLOICURA,6.622222222222223,2022
606,ESCUELA BASICA SAN ANDRES,6.620833333333334,2022
8308,ESCUELA RURAL POYO,6.618181818181818,2022
3564,ESCUELA HECTOR SILVESTRE PAIVA MANRIQUEZ,6.613333333333333,2022
3030,ESCUELA LIHUENO,6.6125,2022
8219,ESCUELA RURAL PINDACO,6.609999999999999,2022
960,ESCUELA PARTICULAR EL LLANITO,6.6000000000000005,2022
4064,ESCUELA MEIPO,6.6000000000000005,2022
6567,ESCUELA PARTICULAR JOSE ABELARDO NUNEZ,6.6000000000000005,2022
7966,ESCUELA RURAL LINEA SOLAR,6.6,2022
7502,ESCUELA PARTICULAR N.181 LAS GAVIOTAS,6.6,2022
7101,ESCUELA RURAL CACHIN,6.6,2022
2724,ESCUELA MUNICIPAL EL CARDAL,6.6,2022
7754,ESCUELA RURAL JOHN KENNEDY,6.6,2022
81,ESCUELA PAYACHATAS,6.6,2022
4907,ESCUELA GOMERO,6.6,2022
1002,ESCUELA PARTICULAR EL SOCAVON,6.6,2022
7184,ESCUELA PARTICULAR CAMPO LINDO,6.6,2022
807,ESCUELA EL MAITEN,6.6,2022
8315,ESCUELA RURAL SAN PEDRO,6.6,2022
11783,ESCUELA BASICA NÂ°1238 GIORDANO BRUNO,6.594554455445544,2022
13579,COLEGIO SAN ISIDRO,6.591666666666666,2022
31504,ESCUELA BASICA NÂ°2416 TREWHELAÂ´S SCHOOL,6.591079812206573,2022
9268,ESCUELA BÃSICA NÂº520 FLORENCE NIGHTINGALE,6.590000000000001,2022
984,ESCUELA BASICA TUNGA SUR,6.585714285714286,2022
1068,ESCUELA PARTICULAR CULIMO,6.585714285714286,2022
1004,ESCUELA PARTICULAR LA CAPILLA,6.585714285714286,2022
3968,ESCUELA BASICA MONTE EL LEON,6.583333333333333,2022
3421,ESCUELA JUAN BULNES ALDUNATE,6.583333333333333,2022
6510,ESCUELA BASICA PAILACOYAN,6.58,2022
8155,ESCUELA RURAL DALLICO,6.577777777777778,2022
2643,ESCUELA PADRE ALBERTO HURTADO C.,6.576923076923077,2022
6901,ESCUELA RURAL REDUCCION ANTILHUE,6.5729729729729724,2022
8318,ESCUELA RURAL QUILDACO BAJO,6.571428571428571,2022
7225,ESCUELA RURAL EDUVIGES SCHULZ DE MOHR,6.571428571428571,2022
24317,COLEGIO PUERTO NATALES,6.570343137254902,2022
4335,ESCUELA BASICA NUEVO AMANECER,6.566666666666666,2022
7158,ESCUELA RURAL CARIMANCA,6.566666666666666,2022
5064,ESCUELA FERMIN IBARRA FRITZ,6.566666666666666,2022
8135,ESCUELA RURAL TAC,6.564705882352942,2022
4688,CHARLES DE GAULLE,6.56464542651593,2022
3384,ESCUELA RAMBERTO CARRERA MARTINEZ,6.5636363636363635,2022
5174,ESCUELA EL ALAMO,6.5625,2022
4095,ESCUELA BÃSICA MONTAÃA DE COPIHUES G 54-A,6.56,2022
7688,ESCUELA RURAL LAUCA,6.557142857142857,2022
6411,ESCUELA PUYEHUE,6.557142857142857,2022
4303,ESCUELA LOS CAULLES,6.553846153846154,2022
939,ESCUELA ALMENDRO DE QUILE,6.550000000000001,2022
13312,ESCUELA PARTICULAR CHEPICA,6.55,2022
4067,ESCUELA SANTA FILOMENA,6.55,2022
7811,ESCUELA RURAL LOS BAJOS DE MAYELHUE,6.55,2022
8326,ESCUELA RURAL SAN FRANCISCO,6.55,2022
736,ESCUELA BASICA LOS SOSSAS,6.55,2022
8021,ESCUELA RURAL PUACURA,6.55,2022
1239,ESCUELA HERMANO FERNANDO DE LA FUENTE,6.544444444444444,2022
7071,ESCUELA RURAL LAGO AZUL,6.54375,2022
850,ESCUELA JUAN LUIS SAN FUENTES,6.541666666666667,2022
7945,ESCUELA RURAL EL PEUCHEN,6.540000000000001,2022
8022,ESCUELA RURAL ERMELINDA SANCHEZ DE CIFUENTES,6.540000000000001,2022
8014,ESCUELA RURAL MANUELA CARDENAS BARRIA,6.54,2022
5930,ESCUELA PARTICULAR SANTA GERTRUDIS,6.538888888888889,2022
3580,ESCUELA PEDERNALES,6.536842105263158,2022
12032,COLEGIO CHOLGUAN,6.536492890995261,2022
8338,ESCUELA RURAL LONCONAO,6.533333333333334,2022
3418,ESCUELA RAFAEL RETAMAL LOPEZ,6.533333333333334,2022
4090,ESCUELA BASICA COLMUYAO,6.533333333333334,2022
4859,ESCUELA BASICA CHUPALLAR,6.533333333333334,2022
8956,COLEGIO LATINOAMERICANO DE INTEGRACION,6.531491712707183,2022
20144,ESCUELA PARTICULAR EL MIRADOR,6.528571428571429,2022
8262,ESCUELA RURAL COLCAO,6.525,2022
8020,ESCUELA RURAL PAUL HARRIS,6.525,2022
7065,ESCUELA RURAL EL MANZANO,6.525,2022
5275,ESC. BASICA JULIO MONTT SALAMANCA,6.525,2022
13190,COLEGIO SAN FRANCISCO DE LA SELVA,6.523877068557919,2022
8470,ESCUELA PUNTA DELGADA,6.520588235294118,2022
4480,ESCUELA PARTICULAR EL CARRIZAL,6.5200000000000005,2022
24977,COLEGIO MAYOR TOBALABA,6.519419237749546,2022
13439,COLEGIO PUCARA,6.516441005802708,2022
16776,LYCÃE ANTOINE DE SAINT - EXUPÃRY,6.5143437077131265,2022
7186,ESCUELA PARTICULAR MONTES AZULES,6.514285714285714,2022
8337,ESCUELA RURAL LAS ESCALAS,6.513333333333334,2022
508,ESCUELA DE CHIGUINTO,6.511111111111111,2022
746,ESCUELA EL SAUCE,6.51,2022
25107,COLEGIO MAIMONIDES SCHOOL,6.5094488188976385,2022
15524,COLEGIO SANTA CRUZ DE UNCO,6.508803611738149,2022
24670,COLEGIO INTERNACIONAL  ALBA,6.507889546351085,2022
8121,ESCUELA RURAL SANTA ROSA,6.507142857142857,2022
4304,ESCUELA LOS LEONES,6.507142857142857,2022
8393,ESCUELA DE REPOLLAL,6.505,2022
3604,ESCUELA CABRERIA,6.5,2022
6515,ESCUELA CATRIPULLI,6.5,2022
3236,ESCUELA QUEBRADA DE LOS GUINDOS,6.5,2022
952,ESCUELA BASICA LOS CIENAGOS,6.5,2022
3378,ESCUELA SOFIA VASQUEZ REBOLLEDO,6.5,2022
1153,ESCUELA BASICA EL CRUCERO,6.5,2022
7596,ESCUELA RURAL CARRICO,6.5,2022
7879,ESCUELA RURAL QUILLAGUA,6.5,2022
6142,ESCUELA PARTICULAR LIUMALLA,6.5,2022
8096,ESCUELA RURAL PUGUEÃUN,6.5,2022
996,ESCUELA PARTICULAR EL LANCO,6.5,2022
6545,ESCUELA PARTICULAR CHANGO,6.5,2022
4462,ESCUELA BASICA EL PERAL,6.5,2022
22138,ESCUELA RURAL EL TIGRE,6.5,2022
4097,ESCUELA BASICA LOS CORRALES,6.5,2022
687,ESCUELA DE HUANTA,6.5,2022
5068,ESCUELA DUIDICO,6.5,2022
886,ESCUELA LA VARIOLA,6.5,2022
8904,COLEGIO SANTA URSULA,6.498335854765506,2022
11176,COLEGIO CHAMPAGNAT,6.495938104448743,2022
9249,COLEGIO SAINT GASPAR COLLEGE,6.494331395348838,2022
41764,AULA HOSPITALARIA DOMICILIARIA MEJILLONES,6.4941176470588236,2022
31346,INSTITUTO ANTONIO VARAS,6.486666666666666,2022
3439,ESCUELA SAN ISIDRO,6.486486486486487,2022
358,INS. SANTA MARIA,6.485849056603773,2022
8300,ESCUELA RURAL LOYOLA,6.485714285714286,2022
8112,ESCUELA RURAL JUAN VICTORINO TANGOL,6.485365853658536,2022
4758,COLEGIO CARMELA CARVAJAL DE PRAT,6.484090909090909,2022
17641,ESCUELA BASICA CANA DULCE,6.483333333333333,2022
14871,COLEGIO ALIMAPU,6.4799999999999995,2022
485,ESCUELA BÃSICA YERBAS BUENAS,6.4799999999999995,2022
3596,ESCUELA LA CAPILLA DE PILEN ALTO,6.4799999999999995,2022
2722,ESCUELA LOS COPIHUES DEL CALVARIO,6.477777777777778,2022
5838,ESC. BASICA LAS MINAS,6.4750000000000005,2022
3377,ESCUELA MANUEL ROZAS ARISTIA,6.475,2022
3625,ESCUELA GABRIELA MISTRAL,6.473333333333333,2022
5360,ESCUELA BASICA LEFUCO,6.473333333333333,2022
5964,ESC. BASICA SAN CAMILO,6.471428571428571,2022
19981,COLEGIO NUEVA CONCEPCION,6.470871559633028,2022
8902,COLEGIO CORDILLERA DE LAS CONDES,6.466753926701571,2022
24624,COLEGIO TABOR Y NAZARETH,6.466724738675959,2022
6276,ESCUELA BASICA MUNICIPAL SAN JUSTO,6.466666666666667,2022
8120,ESCUELA RURAL QUINTERQUEN,6.466666666666666,2022
3235,ESCUELA MAURICIO LETELIER LETELIER,6.466666666666666,2022
6161,COLEGIO ALEMAN VILLARRICA,6.465789473684211,2022
8992,COLEGIO ALEMAN SANKT THOMAS MORUS,6.465037593984963,2022
6843,COLEGIO WINDSOR SCHOOL,6.4644198895027625,2022
26335,COLEGIO DUNALASTAIR VALLE NORTE,6.464163090128755,2022
12502,COLEGIO  ANDINO,6.46372745490982,2022
8261,ESCUELA RURAL CHADMO CENTRAL,6.459999999999999,2022
3014,COLEGIO INGLES,6.457899628252788,2022
3937,ESCUELA BALSA ZAPALLAR,6.457142857142857,2022
8868,COLEGIO LA GIROUETTE,6.455508474576271,2022
3012,COLEGIO DE LA SALLE,6.455095862764884,2022
9003,COLEGIO THE ENGLISH INSTITUTE,6.453194650817236,2022
8873,COLEGIO VILLA MARIA ACADEMY,6.452932761087268,2022
5005,ESCUELA ESCUADRON,6.452592592592593,2022
3146,ESCUELA LA ESPERANZA DEL FUTURO,6.45,2022
4854,ESCUELA BASICA SAN FRANCISCO,6.45,2022
89,ESCUELA HUMAPALCA,6.45,2022
8143,ESCUELA RURAL NAYAHUE,6.449999999999999,2022
5518,ESC. BASICA CONUNHUENU,6.449999999999999,2022
6370,ESCUELA LA CONCEPCION,6.449999999999999,2022
1791,SAINT PAULÂ´S SCHOOL,6.44755905511811,2022
361,COL. THE ANTOFAGASTA BRITISH SCHOOL,6.447169811320755,2022
4842,ESCUELA MARIANO EGANA,6.446783625730995,2022
8208,ESCUELA RURAL CURACO DE VILUPULLI,6.444117647058824,2022
434,ESCUELA SAN VICENTE DE PAUL,6.443607954545455,2022
1404,INSTITUTO RAFAEL ARIZTIA,6.443543758967001,2022
8996,COLEGIO SAN IGNACIO EL BOSQUE,6.443523002421308,2022
12635,ACADEMIA IQUIQUE,6.442924528301887,2022
5176,ESCUELA MAHUILQUE,6.442857142857143,2022
30013,THE AZAPA VALLEY SCHOOL,6.44256926952141,2022
12829,COL  LEONARDO DA VINCI,6.4425431711145995,2022
482,ESCUELA FORTUNATO SOZA RODRÃGUEZ,6.441379310344828,2022
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,6.440242763772176,2022
19962,SOUTHERN OXFORD SCHOOL,6.43971119133574,2022
25478,COLEGIO  MAYOR DE PEÃALOLEN,6.439664157498552,2022
7079,ESCUELA RURAL MALCHEHUE,6.4375,2022
3204,COLEGIO CONSTITUCION,6.4366071428571425,2022
8969,COLEGIO THE ANGELÂ´S SCHOOL,6.435949764521193,2022
24836,COLEGIO SAN ISIDRO,6.435579937304075,2022
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,6.4342224744608405,2022
13336,ESCUELA BASICA JOSE IGNACIO ZENTENO,6.433333333333334,2022
8122,ESCUELA RURAL PIDO,6.433333333333334,2022
5081,ESCUELA ALTO RAQUI,6.433333333333334,2022
9250,COLEGIO CALASANZ,6.433282789992418,2022
25329,COLEGIO SANTA CRUZ DE CHICUREO,6.43326530612245,2022
591,COLEGIO INGLES CATOLICO,6.433090379008747,2022
8974,COLEGIO CAMPVS COLLEGE,6.432480818414322,2022
8869,COLEGIO THE NEWLAND SCHOOL,6.4323383084577115,2022
4929,ESCUELA ESPIGADO,6.43125,2022
2590,ESCUELA MUNICIPAL RINCONADA DE QUIAHUE,6.43,2022
4297,ESCUELA LAS OBRAS,6.43,2022
11279,ESCUELA ANGEL MARIA,6.428571428571429,2022
12018,ESCUELA EL RODEO,6.427272727272728,2022
6015,ESC. BASICA CURACALCO,6.425000000000001,2022
87,ESCUELA ANCOLACANE,6.425,2022
8127,ESCUELA RURAL QUELER,6.425,2022
933,ESCUELA LAS CRUCES,6.425,2022
7469,ESCUELA RURAL SANTA ELVIRA,6.425,2022
26507,COLEGIO SAN FRANCISCO DE PAINE,6.424719101123595,2022
24979,COLEGIO LOS ALERCES,6.423076923076923,2022
25278,COLEGIO CAMPANARIO,6.422879684418146,2022
1100,ESC.BASICA CARLOS VIAL ESPANTOSO,6.422784810126582,2022
22092,ESCUELA PARTICULAR LOS HALCONES,6.42,2022
170,ESCUELA NAMA,6.42,2022
805,ESCUELA EL MAQUI,6.42,2022
2194,INSTITUTO INGLES RANCAGUA,6.419080234833659,2022
4889,ESCUELA BASICA PENINHUEQUE,6.418181818181818,2022
8116,ESCUELA RURAL HUITE,6.416666666666667,2022
902,ESCUELA BASICA ELENA CAFFARENA,6.416666666666667,2022
1229,COLEGIO PARTICULAR BREGA COLLEGE,6.4145569620253164,2022
8978,COLEGIO DUNALASTAIR,6.413473053892215,2022
12265,COLEGIO THE SOUTHERN CROSS SCHOOL,6.41015625,2022
1042,ESCUELA MUNICIPAL COLLIGUAY,6.409999999999999,2022
25048,COLEGIO CASTELGANDOLFO,6.409280742459397,2022
8906,COLEGIO SAINT GEORGE S COLLEGE,6.4079927338782925,2022
16476,COLEGIO BOSQUES DE GAIA,6.407865168539326,2022
14498,COLEGIO MONTEMAR,6.407322175732217,2022
4514,ESCUELA MUNICIPAL RERE,6.406896551724138,2022
2200,INSTITUTO OÂ´HIGGINS,6.406734366648851,2022
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,6.406651108518086,2022
15576,COLEGIO ARRAYANES,6.40483870967742,2022
7061,ESCUELA RURAL LA RINCONADA,6.404716981132076,2022
17728,COLEGIO EL BOSQUE,6.403807106598984,2022
5808,COLEGIO DE LA SALLE,6.402853067047075,2022
8923,LYCÃE ANTOINE DE SAINT-EXUPÃRY,6.402276923076924,2022
3282,ESCUELA EL CULMEN,6.400000000000001,2022
8484,ESCUELA PUERTO TORO,6.4,2022
8407,ESCUELA MARIA ANTONIETA PARRA MONSALVE,6.4,2022
911,ESCUELA LOS TRIGOS,6.4,2022
8327,ESCUELA RURAL QUIACA,6.4,2022
1095,ESCUELA BASICA SARGENTO ALDEA,6.4,2022
1150,ESCUELA BASICA NEFTALI REYES B.,6.4,2022
1005,ESCUELA PARTICULAR RINCON DE TUNGA,6.4,2022
6407,ESCUELA NOHUALHUE,6.4,2022
3221,ESCUELA DOCAMAVIDA,6.4,2022
3229,ESCUELA MANANTIALES,6.4,2022
788,ESCUELA BASICA VADO DE MORRILLOS,6.3999999999999995,2022
25055,COLEGIO INSTITUCION TERESIANA,6.39938704028021,2022
7435,COLEGIO ALEMAN,6.396788990825688,2022
7315,ESCUELA PARTICULAR RUPUMEICA,6.395454545454545,2022
12669,COLEGIO HISPANO BRITANICO IQUIQUE,6.395401402961808,2022
24817,ESCUELA BASICA NÂ°1517 MADRIGAL,6.394258373205742,2022
1135,ESCUELA BASICA LOS MOLLES,6.394029850746269,2022
1087,ESCUELA BASICA CANELA ALTA,6.392775665399239,2022
3433,COLEGIO CONCEPCION DE PARRAL,6.3926544240400665,2022
173,ESCUELA MOQUELLA,6.392307692307692,2022
908,ESCUELA TABALI,6.391358024691359,2022
25348,COLEGIO  SAN JOSE DE CHICUREO,6.390374331550802,2022
696,ESCUELA MUNICIPAL LA ORTIGA,6.39,2022
24944,COLEGIO NUESTRA SEÃORA DEL CAMINO,6.389929328621908,2022
6023,ESCUELA PARTICULAR PALIHUEPILLAN,6.389285714285714,2022
22506,COLEGIO PUMAHUE,6.389256198347108,2022
3874,ESCUELA JAVIER JARPA SOTOMAYOR,6.389130434782608,2022
2607,ESCUELA MUNICIPAL DE RINCON LOS PERALES,6.388888888888889,2022
3230,ESCUELA JOSE LUIS RICHARDS GONZALEZ,6.388888888888889,2022
4527,ESCUELA MUNICIPAL CERRO PARRA,6.388888888888889,2022
2304,COLEGIO MUNICIPAL VILLA DEL COBIL,6.387878787878789,2022
24627,COLEGIO ETIEVAN,6.387804878048781,2022
7789,ESCUELA RURAL ALONSO DE ERCILLA,6.3875,2022
7359,ESCUELA RURAL TRINQUICAHUIN,6.3875,2022
5753,ESCUELA PARTICULAR SAN MIGUEL,6.387209302325581,2022
1783,COLEGIO BRITANICO ST. MARGARET`S S.A.,6.3871093750000005,2022
445,ESCUELA PAUL HARRIS,6.387096774193548,2022
20311,COLEGIO HUINGANAL,6.386519114688128,2022
375,ESCUELA VICTOR CARVAJAL MEZA,6.385960591133005,2022
5414,ESCUELA BASICA TOQUIHUE,6.385714285714285,2022
8032,ESCUELA RURAL INES BAZAN,6.383333333333333,2022
1225,INSTITUTO CHACABUCO,6.382220216606498,2022
1792,COLEGIO DE LOS SAGRADOS CORAZONES (ALVAREZ),6.38202479338843,2022
9051,COLEGIO ANDREE ENGLISH SCHOOL,6.381890730509515,2022
11578,ESCUELA PARTICULAR N.300 YUSTE,6.38125,2022
10611,COLEGIO AMERICAN ACADEMY,6.3804188481675395,2022
5368,"ESC. BASICA SAN ARTURO, RADALCO ESTE.",6.38,2022
8184,ESCUELA RURAL LLINGUA,6.38,2022
12851,COLEGIO PADRE ALBERTO HURTADO,6.3785031847133755,2022
3631,ESCUELA EMA VASQUEZ GUTIERREZ,6.378260869565217,2022
2302,ESCUELA BASICA VICTOR NICOLETTI TAMANINI,6.377976190476191,2022
7810,ESCUELA RURAL SAN ANTONIO,6.3774999999999995,2022
14953,COLEGIO PEUMAYÃN,6.3772511848341225,2022
2096,ESCUELA BASICA CLAUDIO VICUNA,6.377142857142857,2022
1796,COLEGIO COMPAÃIA DE MARIA,6.375842696629214,2022
9239,COLEGIO FRANCISCO DE MIRANDA,6.375751879699249,2022
2727,ESCUELA MUNICIPAL ESMERALDA,6.375,2022
5169,ESCUELA PICHIHUILLINCO,6.375,2022
4844,ESCUELA BASICA MENQUE,6.372972972972973,2022
41018,COLEGIO CONQUISTADORES COQUIMBO,6.371823204419889,2022
1777,COLEGIO SAINT DOMINIC,6.371465968586388,2022
4466,ESCUELA VÃCTOR MANUEL BELTRÃN CARRIMÃN,6.371428571428572,2022
8201,ESCUELA RURAL LAS CAMPANAS,6.369565217391305,2022
12008,ESCUELA PARTICULAR AMERICO VESPUCIO,6.367500000000001,2022
7034,ESCUELA RURAL PUTREGUEL,6.366666666666667,2022
8344,ESCUELA RURAL LA CASCADA,6.366666666666667,2022
6523,ESCUELA BASICA CHOMIO,6.366666666666667,2022
3851,ESCUELA HERNÃN MERINO CORREA,6.366666666666667,2022
24212,COLEGIO ALIANZA AUSTRAL DE COYHAIQUE,6.366360052562418,2022
7092,ESCUELA RURAL REHUEICO,6.36551724137931,2022
13305,COLEGIO TRINITY,6.365495207667732,2022
4798,SAGRADOS CORAZONES,6.365220949263502,2022
13372,COLEGIO FRANCISCO PALAU,6.3649269311064725,2022
8699,ESCUELA PARTICULAR EL PEQUENO ESTUDIANTE,6.364420485175201,2022
8981,COLEGIO DE LOS SAGRADOS CORAZONES PROVIDENCIA,6.364201183431953,2022
10810,ESCUELA LIDIA MATTE HURTADO,6.364018691588785,2022
868,ESCUELA AMERICA DE SUR,6.3625,2022
6353,ESCUELA SAN PEDRO,6.3625,2022
31047,CENTRO EDUCACIONAL LIFE SUPPORT,6.361635220125786,2022
8372,ESCUELA RURAL CON INTERNADO LA TAPERA,6.360869565217392,2022
13125,SCUOLA ITALIANA GIUSSEPPE VERDI,6.36078431372549,2022
40393,SCUOLA ITALIANA ARTURO DELLÂ´ ORO VIÃA DEL MAR,6.36078431372549,2022
9053,COLEGIO TERESIANO ENRIQUE DE OSSO,6.360771704180065,2022
15564,COLEGIO LA CRUZ,6.360636515912898,2022
10538,ESCUELA BASICA G-NÂ°637 LAS MELOSAS,6.36,2022
1109,ESCUELA BASICA GABRIELA MISTRAL,6.358333333333333,2022
14466,COLEGIO ALBORADA DE CURAUMA,6.357726465364121,2022
3894,ESCUELA SANTA MARIA,6.357142857142857,2022
6410,ESCUELA MALALHUE,6.357142857142857,2022
7436,ESCUELA PARTICULAR N.145 QUITRA QUITRA,6.357142857142857,2022
8917,COLEGIO CRAIGHOUSE,6.357031717534411,2022
14280,COLEGIO SAGRADA FAMILIA,6.356672443674177,2022
9237,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,6.3558020477815695,2022
836,ESCUELA INES DE SUAREZ,6.355555555555556,2022
8278,ESCUELA RURAL YELCHO,6.355555555555556,2022
8991,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,6.355140186915888,2022
587,COLEGIO SERENA,6.354789272030651,2022
5266,COLEGIO SAN JOSE,6.354775280898877,2022
25927,ESCUELA BASICA TERRA DI BIMBI,6.354587155963302,2022
12024,THE WESSEX SCHOOL,6.352473958333333,2022
8313,ESCUELA RURAL CATARATAS DEL ALERCE,6.350793650793651,2022
1288,INSTITUTO ABDON CIFUENTES,6.350444726810673,2022
3223,ESCUELA DOMULGO,6.3500000000000005,2022
2687,ESCUELA MUNICIPAL PASO DEL SOLDADO,6.3500000000000005,2022
8226,ESCUELA RURAL QUINCHED,6.3500000000000005,2022
5546,ESC. BASICA OSCAR CASTRO,6.3500000000000005,2022
4088,ESCUELA BASICA LA ANTENA,6.35,2022
8317,ESCUELA RURAL LA POZA CONTAO,6.35,2022
22095,ESCUELA PARTICULAR EL HUIRO,6.35,2022
10897,ESCUELA DE ILLAPATA,6.35,2022
7422,ESCUELA RURAL QUITRA QUITRA,6.35,2022
3092,ESCUELA NACIONES UNIDAS,6.35,2022
8871,COLEGIO LOS ANDES DE VITACURA,6.3488456865127585,2022
20477,COLEGIO TALCA,6.348091603053435,2022
24409,COLEGIO SAN NICOLAS DE MYRA,6.347577854671281,2022
18097,COLEGIO ALMONDALE LOMAS,6.346978021978022,2022
2367,ESCUELA BASICA JOSE BERNALES CASTILLO,6.346666666666668,2022
770,COLEGIO AMALIA ERRAZURIZ,6.346259842519685,2022
17719,COLEGIO PARTICULAR CONTINENTAL,6.345858585858585,2022
10635,INSTITUTO SAGRADO CORAZON,6.343468208092486,2022
20088,ESCUELA POETISA GABRIELA MISTRAL,6.341666666666667,2022
585,COLEGIO THE INTERNATIONAL SCHOOL,6.340855457227139,2022
25842,COLEGIO DIVINA PASTORA,6.340586419753087,2022
7133,ESCUELA RADIMADI,6.3405555555555555,2022
