ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
8341,"ESCUELA RURAL ""FRONTERIZA""",6.278571428571429,2006
6384,COLONIA BOROA SUR,6.277777777777778,2006
688,ESCUELA BASICA PAULA JARAQUEMADA,6.277777777777778,2006
3852,ANIBAL PINTO,6.277142857142858,2006
5115,TRONGOL BAJO,6.275,2006
6616,SANTA  CAROLINA,6.275,2006
1441,BARRIO ESTADIO MUNICIPAL,6.275,2006
826,ESCUELA BASICA HACIENDA VALDIVIA,6.2749999999999995,2006
2033,ESCUELA BASICA VALLE ABAJO,6.2727272727272725,2006
5020,ANIBAL ESQUIVEL TAPIA,6.269230769230769,2006
7931,"ESCUELA RURAL ""PATO LLICO""",6.266666666666667,2006
12636,COLEGIO NIMARA,6.266101694915254,2006
11200,ESC  BAS  PADRE A  HURTADO ANEXO,6.264705882352941,2006
10861,ESCUELA G N. 130,6.2625,2006
1119,COLEGIO SANTA MARIA,6.26099706744868,2006
8010,ESCUELA RURAL CURAHUE,6.258823529411765,2006
20170,JARDIN INFANTIL SEMBRADORES,6.258333333333333,2006
3832,FABIAN DE LA FUENTE,6.257142857142857,2006
8166,"ESCUELA RURAL ""VISTA HERMOSA""",6.257142857142857,2006
4067,SANTA FILOMENA,6.2555555555555555,2006
10771,ESCUELA BASICA  CLAUDIO GAY,6.255042016806723,2006
3851,TENIENTE DE CARABINEROS HERNAN MERINO CO,6.254545454545454,2006
8061,"ESCUELA RURAL ""PUNTA CHILEN""",6.253571428571428,2006
5513,TRANAMAN,6.251612903225807,2006
17800,JARDIN INFANTIL SYDNEY COLLEGE,6.251391862955033,2006
6690,PEDRO AGUIRRE CERDA,6.248076923076923,2006
4361,CORCOVADO,6.2441176470588236,2006
18055,COLEGIO MOZART SCHULE,6.24375,2006
1047,ESCUELA VALLE CAMISAS,6.242857142857143,2006
8317,"ESCUELA RURAL ""LA POZA CONTAO""",6.242857142857143,2006
3790,LAS GARZAS,6.241666666666667,2006
20209,COLEGIO RAITRAI DE PUCON,6.241176470588235,2006
4113,EL PAJONAL,6.24,2006
5167,HONOR DE NAHUELBUTA,6.24,2006
13580,COLEGIO SATHYA SAI,6.239285714285714,2006
14823,COLEGIO ANTONIO ZANOLETTI,6.239024390243903,2006
3626,ESC. RELOCA,6.238095238095238,2006
24944,COLEGIO NUESTRA SEÃORA DEL CAMINO,6.237857142857143,2006
8082,"ESCUELA RURAL ""CUMBRE DE LECAM""",6.2375,2006
11871,PEDRO DE VALDIVIA,6.236338028169015,2006
9051,COLEGIO ANDREE ENGLISH SCHOOL,6.235515151515152,2006
