ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
1064,ESCUELA DE EL QUELON,6.3999999999999995,2005
7692,"ESCUELA RURAL ""CUMBRE CORTADA""",6.3999999999999995,2005
7471,"ESCUELA RURAL ""PAJARITOS""",6.3999999999999995,2005
6268,HUEFEL-COMUY,6.39622641509434,2005
1157,ESCUELA BASICA G-25,6.388888888888889,2005
3015,COLEGIO PARTICULAR MONTESSORI,6.388357050452782,2005
11783,GIORDANO BRUNO,6.386448598130841,2005
6180,ESCUELA DOLLINCO,6.385714285714286,2005
13555,ESCUELA BASICA EL PALOMO,6.385714285714286,2005
9485,HANS Y GRETEL,6.3812080536912745,2005
10887,ESCUELA VALLE DE CHITITA,6.377777777777777,2005
7184,ESCUELA PARTICULAR N.278 LOS PINOS,6.375,2005
4209,LAS HORTENCIAS,6.375,2005
2670,ESCUELA FABRICIANO MILATEGUA PEREZ,6.371428571428572,2005
502,ESCUELA,6.37,2005
7288,"ESCUELA PARTICULAR N.106 ""PLAYA GRANDE""",6.369230769230769,2005
26045,ESCUELA BASICA SAN PEDRO VALLE GRANDE,6.367999999999999,2005
82,ESCUELA SAN FRANCISCO DE ASIS,6.366666666666667,2005
11686,ESC HEROES DE LA CONCEPCION,6.366666666666667,2005
1130,ESC. BAS. LOS HORNOS DE HUAQUEN,6.366666666666666,2005
24670,COLEGIO INTERNACIONAL  ALBA,6.366546762589929,2005
2609,ESCUELA PALMILLA DE RETO,6.361538461538462,2005
2640,ESCUELA,6.36,2005
7209,"ESCUELA RURAL ""EL MANZANO""",6.36,2005
25865,ESCUELA DE PARVULOS RAYITO DE SOL,6.3578947368421055,2005
13320,COLEGIO TONGOY,6.357142857142857,2005
12657,COLEGIO EAGLES COLLEGE,6.35679012345679,2005
4415,SANTA MONICA,6.355555555555556,2005
4859,CHUPALLAR,6.354545454545455,2005
12636,COLEGIO NIMARA,6.351923076923077,2005
25098,ESCUELA PARVULOS EJERCITO DE SALVACION,6.35,2005
25893,ESCUELA BASICA SAN CRISTOBAL,6.348275862068966,2005
2706,ESCUELA LO MARCHANT,6.3375,2005
1876,ESCUELA BASICA LA QUEBRADA,6.333333333333333,2005
75,ESCUELA VALLE DE GUAÃACAGUA.,6.333333333333333,2005
2671,ESCUELA LA PATAGUILLA,6.333333333333333,2005
8699,ESCUELA BASICA EL PEQUENO ESTUDIANTE,6.333130699088145,2005
6300,COLEGIO ALEMAN,6.331818181818182,2005
9051,COLEGIO ANDREE ENGLISH SCHOOL,6.329123237277743,2005
1791,SAINT PAUL'S SCHOOL,6.328119800332779,2005
688,ESCUELA BASICA PAULA JARAQUEMADA,6.327999999999999,2005
6616,SANTA  CAROLINA,6.325,2005
8164,"ESCUELA RURAL ""TOLQUIEN""",6.325,2005
8473,ESCUELA POSESION,6.325,2005
9056,PEQUENO MOZART,6.3240310077519375,2005
7881,"ESCUELA RURAL ""HUAUTRUNES""",6.32,2005
24307,LICEO JUAN BAUTISTA CONTARDI,6.318307086614173,2005
2815,ESC. EL CULENAR,6.316666666666666,2005
243,ESC. BAS. PUKARA,6.316666666666666,2005
16546,CENTRO EDUCACIONAL INGLES,6.3159090909090905,2005
25669,ESCUELA BASICA PARTICUÃAR HIGHLANDS,6.314215686274509,2005
8452,ESCUELA PUERTO HARRIS,6.3077922077922075,2005
15773,COLEGIO DEL ALBA,6.3076923076923075,2005
514,ESCUELA,6.3076923076923075,2005
25348,ESCUELA BASICA SAN JOSE DE CHICUREO,6.305907172995781,2005
25188,ESCUELA ESPECIAL PART.THAVA,6.305882352941176,2005
24979,COLEGIO LOS ALERCES,6.303304347826087,2005
251,ESC. BAS. SAN SANTIAGO,6.3,2005
8055,"ESCUELA RURAL ""BELBEN""",6.3,2005
6402,ESCUELA PULIL,6.3,2005
7842,"ESCUELA RURAL ""NATALIA WITTWER""",6.3,2005
6638,EL MIRADOR,6.3,2005
25356,COLEGIO LA PRADERA DE CURACAVI,6.3,2005
1872,ESCUELA BASICA LA CANELA,6.3,2005
2588,ESCUELA HERMINIA UBILLA,6.3,2005
18035,COLEGIO SAN AGUST-N,6.296581196581197,2005
6353,SAN PEDRO LA BARRA,6.29375,2005
7233,"ESCUELA PARTICULAR N.96 ""COTRILLA CHICO""",6.2875,2005
24732,ANEXO COLEGIO HALLEY,6.28695652173913,2005
14396,COLEGIO MANNEKEN PIS,6.286363636363636,2005
3091,ESC. LA CALOR,6.283333333333334,2005
5945,REÃICO,6.280952380952381,2005
7987,ESCUELA CARLOS SPRINGER NIKLITSCHEK,6.28,2005
11593,"ESCUELA RURAL ""MARIA ENRIQUETA CHIGUAY C",6.271428571428571,2005
8303,"ESCUELA RURAL ""CHUMELDEN""",6.27,2005
3121,ESC. EL FUERTE,6.268421052631578,2005
25020,INSTITUTO SAN PABLO MISIONERO,6.268085106382979,2005
6153,QUETROCO,6.266666666666667,2005
6097,CATRICO ALTO,6.266666666666667,2005
3156,ESC. TAPIHUE,6.261904761904762,2005
8196,"ESCUELA RURAL ""CHULCHUY""",6.257894736842106,2005
2992,COLEGIO INTEGRADO SAN PIO X (PONIENTE),6.257537154989385,2005
22439,COLEGIO TERRA NOVA,6.256,2005
25654,COLEGIO PARTICULAR EVEREST,6.255172413793104,2005
14753,"COLEGIO "" MONTEALEGRE""",6.254838709677419,2005
17800,JARDIN INFANTIL SYDNEY COLLEGE,6.254498714652956,2005
1927,ESCUELA JUAN DE SAAVEDRA,6.251724137931034,2005
249,ESC. BAS. SAN ANDRES,6.25,2005
22447,CENTRO EDUCACIONAL TRAF TREMUN,6.25,2005
8166,"ESCUELA RURAL ""VISTA HERMOSA""",6.25,2005
5914,ESCUELA SANTA EULALIA,6.25,2005
3088,ESC. VILCHES ALTO,6.246153846153846,2005
11395,LLOICURA,6.242857142857143,2005
10155,CHARLES SCHOOL,6.240291262135922,2005
24325,ESCUELA CERRO GUIDO,6.24,2005
4502,TURQUIA,6.24,2005
7835,ESCUELA RURAL EL VOCAL,6.2375,2005
13361,"COLEGIO KID""S WORLD SCHOOL",6.234302325581395,2005
1119,COLEGIO SANTA MARIA,6.233734939759036,2005
14380,CAERNAFON COLLEGE,6.233695652173913,2005
9268,FLORENCE NIGHTINGALE,6.233333333333333,2005
7027,"ESCUELA RURAL ""FUTA""",6.233333333333333,2005
6140,NUEVA LONCOTRARO,6.233333333333333,2005
9039,COLEGIO RUBEN DARIO,6.2322175732217575,2005
25329,ESCUELA BASICA SANTA CRUZ DE CHICUREO,6.232191780821918,2005
506,ESCUELA,6.231578947368422,2005
10140,FRINGS COLLEGE,6.230357142857143,2005
361,COL. THE ANTOFAGASTA BRITISH SCHOOL,6.2286350148367955,2005
7839,"ESCUELA RURAL ""TEOFISTO CARCAMO SERON""",6.228571428571429,2005
10771,ESCUELA BASICA  CLAUDIO GAY,6.226778242677825,2005
16448,INSTITUTO SANTA MARTA,6.22621359223301,2005
1634,SEMINARIO SAN RAFAEL,6.225506072874494,2005
8217,"ESCUELA RURAL ""TEUPA""",6.2250000000000005,2005
996,ESCUELA EL LANCO,6.225,2005
7611,"ESCUELA PARTICULAR N.165 ""KINTUYEMAY""",6.225,2005
7885,"ESCUELA RURAL ""CULULIL BOQUINEGRO""",6.225,2005
13171,ESCUELA MARTA COLVIN,6.222857142857142,2005
20153,COLEGIO PUCON NEVAD0S,6.222321428571428,2005
6298,SAN JOSE DE FAJA RICCI,6.222222222222222,2005
8463,COLEGIO BRITANICO THE BRITISH,6.221383647798742,2005
5020,ANIBAL ESQUIVEL TAPIA,6.221227621483376,2005
15564,COLEGIO LA CRUZ,6.220179372197309,2005
10801,ESCUELA SERGIO FERNANDERZ LARRAIN,6.22,2005
952,ESCUELA LOS CIENAGOS,6.22,2005
16431,COLEGIO  ORCHARD COLLEGE,6.21970588235294,2005
6576,CLAUDIO MATTE,6.21875,2005
8132,"ESCUELA RURAL ""AULIN""",6.216666666666666,2005
7091,"ESCUELA RURAL ""CUDILELFU""",6.216666666666666,2005
2684,ESCUELA RANQUILCO,6.214285714285714,2005
7861,"ESCUELA RURAL ""EL JARDIN DE OLMOPULLI""",6.214285714285714,2005
3136,ESC. SANTA ELENA,6.214285714285714,2005
11962,PEDRO DE VALDIVIA,6.212722646310433,2005
13565,COLEGIO MANANTIALES DE ELQUI,6.211688311688312,2005
8970,ESCUELA BASICA SAINT'S GABRIEL SCHOOL,6.210632911392405,2005
25175,ESCUELA BASICA SAN NICOLAS DE MAIPU,6.210452961672474,2005
854,ESCUELA BASICA RAFAEL SOTOMAYOR,6.21,2005
906,ESCUELA LOS CANELOS,6.21,2005
12659,COLEGIO DEL ALBA,6.209696969696969,2005
3952,SANTA IRMA,6.20952380952381,2005
6233,ESCUELA  PETRENCO,6.209090909090909,2005
24787,VILLA UNIVERSIDAD GABRIELA MISTRAL,6.208771929824561,2005
8873,COLEGIO VILLA MARIA ACADEMY,6.207910014513788,2005
25825,ESCUELA DE PARVULOS SAN MIGUEL ARCANGEL,6.205555555555556,2005
24723,COLEGIO KENDAL ENGLISH SCHOOL,6.205084745762712,2005
10820,COLEGIO TANTEHUE,6.205,2005
25602,ESCUELA BASICA PABLO APOSTOL DE BUIN,6.2039548022598865,2005
25838,ESCUELA DE PARVULOS MY GARDEN SCHOOL,6.203333333333333,2005
1189,ESCUELA BASICA G-52,6.201369863013698,2005
8299,"ESCUELA RURAL ""CASA DE PESCA""",6.2,2005
6286,LOS PLANCHADOS,6.2,2005
8467,ESCUELA BERNARDO BRUYNE,6.2,2005
7207,"ESCUELA RURAL ""LA PALOMA""",6.2,2005
6259,CARILAFQUEN,6.199999999999999,2005
19947,LAURA VICUN A,6.199290780141844,2005
8996,COLEGIO SAN IGNACIO EL BOSQUE,6.197971204188482,2005
11968,CUMBRES,6.195642288745737,2005
25833,ESCUELA BASICA SAINT PAUL MONTESSORI SCH,6.194285714285715,2005
12299,ESC  BAS  ANEXO PICHILEMU,6.194117647058824,2005
24317,COLEGIO PUERTO NATALES,6.193461538461539,2005
6290,PIDENCO ALTO,6.193333333333333,2005
1783,COLEGIO BRITANICO ST. MARGARET'S S.A.,6.193162393162393,2005
1117,ESCUELA LOS TOMES,6.192857142857143,2005
25143,COLEGIO PARTICULAR FRANCISCO JAVIER,6.191763191763192,2005
4865,MARGARITA NASEAU,6.191399662731872,2005
4736,CORNETA CABRALES,6.190639269406392,2005
10816,ESCUELA G-714 ULMEN,6.190322580645161,2005
13467,COLEGIO SANTA MARIA DEL REFUGIO,6.190123456790123,2005
20149,PADRE HURTADO,6.188888888888889,2005
6111,MANQUEPAN,6.188888888888889,2005
1047,ESCUELA VALLE CAMISAS,6.188235294117647,2005
9540,SAN CARLOS,6.1875,2005
7931,"ESCUELA RURAL ""PATO LLICO""",6.1875,2005
24836,SAN ISIDRO,6.186898395721926,2005
840,ESCUELA BASICA OMAR ELORZA SMITH,6.185714285714285,2005
25919,ESCUELA BASICA NEHUEN,6.1852112676056334,2005
20147,ESCUELA RUKA PEHUEW,6.183333333333334,2005
896,ESCUELA LA COLORADA,6.183333333333334,2005
8163,"ESCUELA RURAL ""CHULLEC""",6.183333333333334,2005
8119,"ESCUELA RURAL ""COLO""",6.183333333333334,2005
10685,COLEGIO PARTICULAR MARIA ANA MOGAS,6.182997762863535,2005
356,ESC. BAS. CORAZON DE MARIA,6.182539682539683,2005
17893,COLEGIO DE WESSEX SCHOOL CHILLAN,6.18203125,2005
4308,COLEGIO ABEL INOSTROZA GUTIERREZ,6.181960784313726,2005
24954,ESCUELA BASICA PART. EL REDENTOR  1071,6.181578947368421,2005
2819,ESC. TENIENTE CRUZ,6.180952380952381,2005
6246,ESCUELA LOICA,6.180000000000001,2005
12682,ESCUELA IQUIQUE BULNES,6.179680365296803,2005
12605,ACADEMIA IQUIQUE HOSPICIO,6.179381443298969,2005
6942,"ESCUELA RURAL ""EL TREBOL""",6.178947368421053,2005
25611,ESCUELA BASICA BARRIE MONTESSORI N. 2,6.178888888888889,2005
5997,HUILIPILUN,6.178571428571429,2005
2069,ESCUELA BASICA G-497,6.177272727272728,2005
7211,"ESCUELA RURAL ""AGUAS NEGRAS""",6.176923076923076,2005
25643,ESCUELA BASICA THE INTERNATIONAL PREPARA,6.176744186046512,2005
25492,ESCUELA BASICA PARTICULAR TRUPAM,6.175000000000001,2005
3229,ESC. MANANTIALES,6.175,2005
6614,CINCO MANZANOS,6.175,2005
12064,EL PIURE,6.175,2005
4079,MATACO,6.175,2005
11543,"ESCUELA PARTICULAR N.15 ""TRIPAYANTE""",6.175,2005
7681,"ESCUELA RURAL ""RIO CHICO""",6.175,2005
14332,ESCUELA PEHUEN,6.174074074074075,2005
24725,COLEGIO JUNGENLAND,6.171518987341773,2005
88,ESCUELA   ALCERRECA,6.171428571428572,2005
1070,ESCUELA PUPIO,6.171428571428572,2005
19912,ESCUELA CRUZ DEL SUR,6.171428571428571,2005
22400,"ESCUELA PARTICULAR ""DOLLINCO""",6.170588235294118,2005
277,ESC. BAS. SAN BARTOLOME,6.17037037037037,2005
1131,ESC. BAS. CASAS VIEJAS,6.1684210526315795,2005
6023,PALIHUE PILLAN,6.168181818181818,2005
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,6.167983193277311,2005
1632,COL.INMAC.CONCEP.NTRA.SRA.DE LOURDES,6.166831683168317,2005
8464,COLEGIO ALEMAN,6.166796875,2005
13380,ESCUELA LOS PERALES,6.166666666666667,2005
7066,"ESCUELA RURAL ""ALBORADA""",6.166666666666667,2005
4844,MENQUE,6.165671641791045,2005
25482,"ESC. BASICA PARTICULAR ""ARTISTICA EL TRI",6.1645962732919255,2005
14280,COLEGIO SAGRADA FAMILIA,6.163930348258707,2005
6296,BOTACURA,6.163636363636363,2005
10869,ESCUELA G N. 140,6.163157894736842,2005
24642,COLEGIO ALEMAN DE SANTIAGO,6.162935323383085,2005
20165,SUEÃOS DORADOS,6.162000000000001,2005
13587,COLEGIO ESPAÃOL FERMIN ZUÃIGA,6.160714285714286,2005
20133,JARDINN INFANTIL NIÃOS FELICES,6.160606060606061,2005
3832,FABIAN DE LA FUENTE,6.16,2005
3917,VALLE ATACALCO,6.16,2005
25724,COLEGIO PARTICULAR ANTILHUE - LA FLORIDA,6.158588957055215,2005
10152,ANDANTINO,6.158215962441314,2005
8880,COLEGIO NIDO DE AGUILAS,6.158174904942966,2005
12019,PEQUENOS AMIGOS,6.157786885245901,2005
587,COLEGIO SERENA,6.157777777777778,2005
7563,"ESCUELA RURAL ""COSTA RIO BLANCO""",6.1571428571428575,2005
5010,METODISTA,6.1563218390804595,2005
10063,CARMEN CHACON,6.156284153005464,2005
3311,COLEGIO PARTICULAR LUCILA GODOY N. 31,6.154909090909091,2005
10822,ESCUELA RURAL FUTURO,6.154545454545455,2005
1034,ESCUELA BASICA BATUCO,6.153968253968253,2005
3612,ESC. SAN ALFONSO - CANELILLO,6.152631578947369,2005
727,ESCUELA LA PALOMA,6.152631578947369,2005
8917,COLEGIO CRAIGHOUSE,6.152559480894016,2005
87,ESCUELA  ANCOLACANE,6.15,2005
4911,CHILLANCITO,6.15,2005
6368,LAS LOICAS,6.15,2005
9804,WALT DISNEY,6.15,2005
5991,RIO BLANCO,6.15,2005
6277,LAS QUINIENTAS,6.1499999999999995,2005
4050,MARIA TERESA MARCHANT CONTRERAS,6.149049429657794,2005
24927,COLEGIO SAN  ANSELMO,6.148651452282158,2005
3626,ESC. RELOCA,6.147826086956522,2005
5244,TRARULEMU,6.1461538461538465,2005
6093,ESCUELA MOLCO ALTO,6.145714285714286,2005
8984,COLEGIO TREWHELA'S ENGLISH SCHOOL,6.14447646493756,2005
4514,ESCUELA MUNICIPAL DE RERE,6.14367816091954,2005
2284,COLEGIO LA PAZ,6.142982456140351,2005
10744,ESCUELA BASICA EMELINA URRUTIA,6.140833333333333,2005
24897,COLEGIO FARMLAND SCHOOL,6.14070796460177,2005
14412,COLEGIO FRANCES,6.140298507462687,2005
22448,"ESCUELA PARTICULAR ""EL CARDO""",6.14,2005
6006,ALAMEDA,6.14,2005
6433,HUILIO,6.14,2005
7455,"ESCUELA RURAL ""CANDELARIA PEREZ""",6.14,2005
22016,"ESCUELA PARTICULAR N.319 ""CARRAN CHICO""",6.14,2005
4858,CORONEY,6.14,2005
17703,COLEGIO ESPIRITU SANTO,6.139393939393939,2005
10341,THE LITTLE SCHOOL,6.139211136890951,2005
585,COLEGIO THE INTERNATIONAL SCHOOL,6.138961038961039,2005
67, ABRAHAM LINCOLN  SCHOOL,6.138621794871795,2005
878,ESCUELA BASICA JOSE JOAQUIN VALLEJOS,6.1375,2005
10912,ESCUELA VALLE DE PARCOHAYLLA,6.1375,2005
7094,"ESCUELA RURAL ""LOS RAULIES""",6.1375,2005
16526,COLOGIO LOS ALERCES,6.1368,2005
8470,ESCUELA PUNTA DELGADA,6.136585365853659,2005
3177,ESC. MARIA INES MAROMILLAS,6.136363636363637,2005
826,ESCUELA BASICA HACIENDA VALDIVIA,6.135714285714286,2005
1774,SEMINARIO SAN RAFAEL,6.134952978056426,2005
6610,SANTOS COLLIPAL,6.133333333333334,2005
6656,LOS GUINDOS,6.133333333333333,2005
5163,GRANO DE TRIGO,6.133333333333333,2005
12570,COLEGIO  ALTA  CORDILLERA,6.132883240667196,2005
10723,COLEGIO INTEGRAL ARTURO PRAT,6.131666666666667,2005
14535,COLEGIO MILLAHUE,6.131578947368421,2005
1839,COLEGIO ALEMAN DE VALPARAISO,6.131467793030623,2005
4229,SANTA LAURA DE RARINCO,6.130769230769231,2005
3852,ANIBAL PINTO,6.1305555555555555,2005
8972,COLEGIO SAN BENITO,6.130241051862673,2005
10818,ESCUELA HUECHUN,6.129464285714286,2005
8124,"ESCUELA RURAL ""CAUCAHUE""",6.129411764705883,2005
8955,COLEGIO SAINT GABRIEL'S,6.128571428571428,2005
911,ESCUELA LOS TRIGOS,6.128571428571428,2005
7744,"ESCUELA PARTICULAR N.204 ""INMACULADA CON",6.128388017118402,2005
11237,COLEGIO ALEMAN DE SAN FELIPE,6.128134556574924,2005
7423,"ESCUELA RURAL ""ALEJANDRO VASQUEZ BALDEVE",6.127999999999999,2005
24944,COLEGIO NUESTRA SEÃORA DEL CAMINO,6.1274231678487,2005
24647,COLEGIO IBEROAMERICANO,6.126785714285715,2005
7076,CHALLUPEN ALTO,6.126666666666667,2005
2093,ESCUELA BASICA BUCALEMITO,6.126666666666667,2005
1016,ESCUELA BASICA TRANQUILLA,6.125242718446602,2005
7072,"ESCUELA RURAL ""LLANCAHUE""",6.125,2005
7811,"ESCUELA RURAL ""LOS BAJOS DE MAYELHUE""",6.125,2005
4351,MONSENOR OROZIMBO FUENZALIDA,6.124489795918368,2005
497,ESCUELA,6.123809523809523,2005
6356,ESCUELA FILULAFQUEN,6.122727272727272,2005
25722,COLEGIO PATRONA SEÃORA DE LOURDES,6.122466960352423,2005
865,ESCUELA BASICA DANIEL BARROS GREZ,6.122222222222223,2005
6904,"ESCUELA RURAL ""COMUNIDAD CHIÃURA""",6.122222222222223,2005
8197,"ESCUELA RURAL ""LAS LAGUNAS""",6.121739130434783,2005
9924,ESCUELA PARTICULAR N.7 ALBERTO PEREZ,6.121008403361344,2005
8307,"ESCUELA RURAL ""HUEQUE""",6.12,2005
3278,ESC. EL EMBOQUE,6.12,2005
6009,MOLULCO,6.12,2005
3233,ESC. JOSE MIGUEL CARRERA,6.12,2005
25558,COLEGIO PARTICULAR ALTAZOR,6.1188202247191015,2005
4687,COLEGIO ALEMAN,6.11870882740448,2005
2049,COL.FUND. EDUC. FERNANDEZ LEON,6.118613138686132,2005
24908,COLEGIO PEDRO DE VALDIVIA LAS CONDES,6.118227848101266,2005
8341,"ESCUELA RURAL ""FRONTERIZA""",6.118181818181818,2005
6667,RULO,6.117777777777778,2005
7700,"COLEGIO ""SAN FRANCISCO JAVIER""",6.117613636363636,2005
5176,MAHUILQUE BAJO,6.116666666666667,2005
10900,COLEGIO LIRIMA,6.116211878009631,2005
8037,"ESCUELA RURAL ""LOS ROBLES""",6.115555555555555,2005
1153,ESCUELA BASICA G-22,6.115384615384615,2005
9570,INSTITUTO MIGUEL LEON PRADO,6.115129151291513,2005
4665,COLEGIO EDWARD,6.113804713804714,2005
11200,ESC  BAS  PADRE A  HURTADO ANEXO,6.113043478260869,2005
7513,"ESCUELA RURAL ""BAHIA SAN PEDRO""",6.1125,2005
1151,ESC. BASICA VILLA SANTA ANA,6.1125,2005
24624,COLEGIO TABOR Y NAZARETH,6.110756676557863,2005
10710,ALCANTARA,6.109820193637621,2005
11871,PEDRO DE VALDIVIA,6.108655126498003,2005
3129,ESC. SAN SEBASTIAN DE PUICO,6.108333333333333,2005
4820,QUEEN ELIZABETH SCHOOL,6.108333333333333,2005
7904,"ESCUELA RURAL ""SERENA ESPERANZA""",6.108333333333333,2005
608,ESCUELA LOS CHOROS,6.108333333333333,2005
3014,COLEGIO INGLES,6.108264462809918,2005
978,ESCUELA MATANCILLA,6.107692307692308,2005
6425,QUILIMANZANO,6.107692307692308,2005
15524,COLEGIO SANTA CRUZ DE UNCO,6.107284768211921,2005
13300,COLEGIO ALEMAN,6.105990783410138,2005
6263,MUNE BAJO,6.105555555555556,2005
20181,SAINT PATRICK SCHOOL,6.105,2005
17854,COLEGIO VILLA NONGUEN,6.1045801526717565,2005
8927,LICEO CARMELA CARVAJAL DE PRAT,6.104089219330855,2005
3024,ESC. DANTE RONCAGLIOLO BASESTRELLO,6.1038461538461535,2005
2277,COLEGIO DOMINGO SAAVEDRA ( N  12  ),6.1035598705501615,2005
2004,ESCUELA BASICA FCO. ANTONIO ECHEVERRIA,6.103125,2005
17600,COLEGIO SAN GABRIEL ARCANGEL,6.102656675749319,2005
658,ESCUELA BASICA PATRICIO LYNCH,6.101754385964912,2005
25048,COLEGIO CASTELGANDOLFO,6.100642398286938,2005
205,ESC. BAS. ARTURO PRAT CHACON,6.100563909774436,2005
9271,THE KENT SCHOOL,6.10030959752322,2005
7437,"ESCUELA PARTICULAR N.148 ""LOLOLHUE""",6.1000000000000005,2005
1003,ESCUELA SAN ROMUALDO,6.1000000000000005,2005
6912,"ESCUELA RURAL ""MINAS DE HUEIMA""",6.1000000000000005,2005
8061,"ESCUELA RURAL ""PUNTA CHILEN""",6.1000000000000005,2005
15700,COLEGIO LA REPUBLICA,6.1000000000000005,2005
3092,ESC. NACIONES UNIDAS,6.1000000000000005,2005
811,ESCUELA VARILLAR,6.1000000000000005,2005
5527,HUENOCOLLE,6.1,2005
1024,ESCUELA BASICA LLIMPO,6.1,2005
19976,RADALCO,6.1,2005
8342,"ESCUELA RURAL ""PUERTO RAMIREZ""",6.1,2005
5177,CHACRAS BUENAS,6.1,2005
6883,"ESCUELA RURAL ""ESPERANZA""",6.1,2005
6936,"ESCUELA RURAL ""CORONEL SANTIAGO BUERAS A",6.1,2005
7079,"ESCUELA RURAL ""MALCHEHUE""",6.1,2005
8052,"ESCUELA RURAL ""GUAPILACUY""",6.1,2005
7159,"ESCUELA RURAL ""SAN MIGUEL""",6.1,2005
7920,"ESCUELA PARTICULAR N.222 ""GABRIELA MISTR",6.1,2005
26046,ESCUELA BASICA MANQUECURA DE LOS VALLES,6.098837209302325,2005
7717,INSTITUTO ALEMAN DE PUERTO MONTT,6.098760842627013,2005
24713,COLEGIO EL BOSQUE PROVINCIA CORDILLERA,6.0985000000000005,2005
350,ESC. BAS. LIDIA MORENO,6.097722960151803,2005
24719,COLEGIO BUIN,6.09758064516129,2005
14699,"COLEGIO "" FENIX""",6.097422680412372,2005
